"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t0","Es wird zum Verkauf angetragen:","N",1,18155,1775-01-05,7,1,1,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/451,1551,1494,184/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t1","1. Ein Mannensitz im Münster, Mangel eines Käufers zu verleihen oder gegen einen Weibersitzz allda zu vertauschen, und ist sich bey Mstr. Friederich Bertsche dem Steinmetz anzumelden.","N",1,18155,1775-01-05,7,2,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/441,1735,1504,394/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t2","Etliche Ohmen extra guter hiesiger Trusenbrandtewein; Item extra gut alt starkes Kirßwasser, in billichem Preis, im Berichthaus zu erfragen.","N",1,18155,1775-01-05,7,3,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/451,2129,1494,302/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t3","3. Ein Stock unberegnetes Heü, welches in der Stadt liegt, in billichem Preis, im Berichthaus zu erfragen.","N",1,18155,1775-01-05,7,4,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/441,2431,1504,235/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t4","4. Bey Herrn Nicklaus Streckeisen Hutmacher unten an der Freyenstraß sind extra gute und schöne gedörrte Zuckerpfläumlein ohne Stein, wovon Pfundweis oder nach Belieben zu haben.","N",1,18155,1775-01-05,7,5,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/446,2666,1499,384/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t5","3. Ein halber Sack gute Erdäpfel, so man entbehren kan, in billichem Preis, im Berichthaus ohne Entgeldt zu erfragen.","N",1,18155,1775-01-05,7,6,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/446,3050,1499,235/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t6","6. Zwo schöne junge Kühe samt 2 Elbrothen Mutter-Schaafen, in billichem Preis, im Berichthaus zu erfragen.","N",1,18155,1775-01-05,7,7,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/446,3285,1499,226/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t7","7. Eine sammete Banjolette und Halstuch mit Points d Espagne umsetzt: Eine dito Banjolette und Halstuch von Sarges Satine mit kleinen Lähmlein darum, in billichem Preis, im Berichthaus zu erfragen.","N",1,18155,1775-01-05,7,8,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/451,3511,1494,388/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t8","8. Ein Haus in St. Johann Vorstadt Rheinseits mit 4 Gelegenheiten zu allen Handthierungen dienlich, man liesse einen Theil des Capitals darauf stehen, im Berichthaus zu erfragen.","N",1,18155,1775-01-05,7,9,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/446,3899,1499,410/full/0/default.jpg","","","",,,,,,,"saleoffer"
"d3ba9bb6-c934-51d7-9843-3d1f6d496677/t9","9. Bey Herrn Daniel de Robert Mit am Rindermarckt sind zu haben: Frische grosse Balchen, frische geweichte und ungeweichte Mollifisch und frisch geweichte Stockfisch, grosse Kastanien, extra frische grosse Holländische Häring und guter Ursula Käs, alles in billichem Preis.","N",1,18155,1775-01-05,7,10,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/18162_0000/1976,1571,1489,558/full/0/default.jpg","","","",,,,,,,"saleoffer"
