"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t0","Es wird zum Verkauf angetragen:","N",1,25207,1757-01-06,3,1,1,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/283,1188,1598,179/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t1","1. Ein noch soviel als neues franz. doppeltes Beth à la Duchesse, von grünem Taffet gestept oderf pikirt, 11. Schuh hoch, mit ganz Floretseidenen Umhängen, in billigem Preis, im Berichthaus zu erfragen.","N",1,25207,1757-01-06,3,2,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/268,1367,1613,381/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t2","2. In der Sägen-Mühle ist guter verwährter Bau beym Wagen voll oder uberhaupt in billigem Preis zu haben","N",1,25207,1757-01-06,3,3,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/257,1748,1624,221/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t3","3. Eine leichte Kutsche in sehr billigem Preis, oder gegen einen Wagen darauf man ein Klafter Holz laden kan, zu vertauschen, im Berichthaus zu erfragen.","N",1,25207,1757-01-06,3,4,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/257,1969,1624,308/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t4",". Eine Parthey schwar; Kirschwasser, à 20. bz. die Maaß, bey Mstr. Jakob Haag Drechsler beym Riechemer-Thor.","N",1,25207,1757-01-06,3,5,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/260,2277,1621,231/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t5","5. Bey Herrn Joh. Rudolf Im Hof Buchhänd. ler in Basel ist von Paris angekommen und gratis zu haben, ein Plan, betitult: Nouvelle Atlas Geographique & Militaire contenant le Royaume de Boheme, les Marquisats de Moravie & de Lusace, le Duche de Silesie, la Sare Electorale & les frontieres an Brandebourg, de Pologne, de Hongrie, d'Autriche, de Baviere & de son Haut-Palatinat.","N",1,25207,1757-01-06,3,6,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/268,2508,1613,756/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t6","6. Bey Herrn Hertenstein dem Buchbinder nächst der Post seynd folgende wohlconditionirte Bucher in beygesetztem Preis zu haben: Joh. Buxtorfi Biblia Hebraica, cum triplici Commentario masoretico fol. Bas. 1620. à 13. Hl. Ejusd. Concord. biblicae, fol. Bas. 1632. à 4. fl Joh. Hübners genealogische Tabellen, 3. Tom. tol. Leipzig, 1725 27 und 28. à 8. fl. Corpus Juris Canonici. Colon. Mu. 1717. à 5. fl. 30. xr.","N",1,25207,1757-01-06,3,7,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/268,3264,1613,678/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t7","7. Eine Feuillete extra guten Burgunder von Ao. 1753. in sehr biligem Preis, im Berichthaus zu erfragen.","N",1,25207,1757-01-06,3,8,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/268,3942,1613,237/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t8","8. Bey Hrn. Hindenlang Gantier sind schöne weisse Schaaf-Fell in billigem Preis Duzend-weis zu haben.","N",1,25207,1757-01-06,3,9,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/263,4179,1618,272/full/0/default.jpg","","","","",,,,,,"saleoffer"
"c4f2da63-e904-5bf2-a859-6492ab8cecbe/t9","9. Eine Parthey guten Haber, à 3. Pfund der Sack, im Berichthaus ohne Entgeldt zu erfragen.","N",1,25207,1757-01-06,3,10,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/25210_0000/1884,1208,1636,231/full/0/default.jpg","","","","",,,,,,"saleoffer"
