"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t0","Es wird zum Verkauf angetragen:","N",1,27186,1765-01-03,3,1,1,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/296,1339,1539,131/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t1","1. Heilige Ceremonien GOttes - und Götzendienste aller Völter der Welt, oder eigentliche Vorstellung und summarischer Begriff der vornehmsten Gottesdienstl. öffentlichen Kirchenund Tempel-Gebrauchen, der Christlichen und abgöttischen Völker der ganzen Welt, wel che nach des berühmten Picards Erfindung in Kupfer gestochen und verlegt worden durch Daid Herliberger folio Zürich gedruckt 1748. kostet sonst in albo 36fl, dieses aber in 2 Franzbänden sauber gebunden à 3 N. Louisdors, im Berichthaus zu erfragen.","N",1,27186,1765-01-03,3,2,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/296,1470,1539,958/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t2","2. Ein soviel als neuer roth scharlachener Mantel: Ein wohlbeschlagen Schreib-Pult zu 4 Plätzen samt Zahltisch, in billigem Preis, im Berichthaus zu erfragen.","N",1,27186,1765-01-03,3,3,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/286,2428,1549,316/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t3","3. Eine noch gute Ruck-Wand zu einem Vertä fel in eine Stuben, im Berichthaus zu erfragen.","N",1,27186,1765-01-03,3,4,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/291,2744,1544,250/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t4","4. Ein Paar junge Pommerhündlein in billigem Preis, im Berichthaus zu erfragen.","N",1,27186,1765-01-03,3,5,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/286,2994,1549,151/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t5","5. Das neu und wohleingerichtete Beckenhaus in klein Basel an der untern Udengaß zum Steinbock, darinnen ohne die Backstube 4 andere Stuben samt Alekofen und Kammern. dAuch ist der Becken Ofen so eingerichtet, daß man im Winter 2 Stuben damit heizen kan) Sommerhaus, Hofstadt, Keller, Stallung, Bauchhaus, Brunnen, weshalb sich bey dem dismaligen Besitzer im Haus selbst anzumelden.","N",1,27186,1765-01-03,3,6,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/286,3145,1549,787/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t6","6. Die Riedimännische Behausung am Spittalsprung, so das Fener-Recht hat, mit z Stuben, etlichen Kammern, gutem Keller, Sodbrunnen uc. weshalb sich in der Domprobstey anzumelden.","N",1,27186,1765-01-03,3,7,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/281,3932,1554,431/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t7","7. Bey Hrn. Burkhardt zum Riesen sind schöne Citronen und bittere Pomeranzen, das Stuck à 1ß, wie auch frische Meextrauben Italiänische Haselnuß, Bruniolen in billigem Preis zu haben.","N",1,27186,1765-01-03,3,8,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/1845,1309,1539,422/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t8","8. In dem Imhosischen Buchladen ist folgendes zu haben: 1)8 Gravesande Physices Elementa mathematica experimentis confirmata, de Introductio ad Philospphiam Neivtonianam cum fig. aeneis. 2 Tom. 4to. à fl 20. 2 les Devoirs des Communians, par J. Rod. Osterzald, auquel on 9 a joint la Conduite du Chrétien, 8vo. à 40 xr. 3) De la Mort & du Jugement dernier, par Mr. Sherlocle, traduit de PAnglois, nouv. Editon, 2 Voll. 8vo. à fl 2. 30 xr. 4) De PImmortalite de PAme & de la Vie êternelle, par Mr. Sherloch, traduit de bAnglois, nouv. Edition, 8vo. àf 1. 30 xr. 5) Voyage autour du monde par G. Anson, traduit de dAnglois & orné de Cartes & de Figures en taille-douce, 8vo. à fl 5. 6 Contemplation de la Nature, par C. Bonnet, a Voll. Amst. 8vo. à fl 2. 7) Consideration fur les Corps organisé, par C. Bonnet, 2 Voll. Amsterd. 8vo. à fl 2. D des Herrn von Canitz sämtliche Gedichte mit Kupfern, 8vo. 1764. à 48 xr. 9) Anleitung (vollständige) zu der Pflanzung, Erziehung, und Wartung der Frucht Baumen, zusammengetragen von der Lobl. Oeconomischen Gesellschaft in Bern, 1764. 8vo. à 40 xr. 10) Odes facrees, ou les Pseaumes de David en Vers francois, Traduction nouvelle par divers Autheurs, 8vo. à fl 120 xr.","N",1,27186,1765-01-03,3,9,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/1845,1731,1539,2296/full/0/default.jpg","","","",,,,,,,"saleoffer"
"4f550865-92b8-5dee-b6e3-5458a5db0b2e/t9","9. Eine Behausung zum Löwenberg in der Aeschemer Vorstadt beym neuen Soobrunnen, bestehend aus 4 Stuben samt einem grossen Sommerhaus, einem Gang, 6 Kammern, Estrig, Estrig, grosse Werkstatt samt einem grossen gewölbten Keller, Höflein und Garten bis an Drachen stossend, einseits neben Hrn. Keller, anderseits Frau Heizin, in billigem Preis, im Berichthaus zu erfragen.","N",1,27186,1765-01-03,3,10,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/27189_0000/1838,4027,1546,411/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/27190_0000/384,593,1509,403/full/0/default.jpg","","",,,,,,,"saleoffer"
