"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t0","Es wird zum Verkaufangetragen:","N",1,34940,1787-01-04,5,1,1,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,1367,1568,225/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t1","1. Bey Hrn. Joh. Conrad Meyer, auf dem Barfüsserplatz, seynd wiederum zu haben: Fünf-sechs- und 7 Viertel breite weisse rystene Haustücher, wie auch mit Leisten, zu Tischtüchern, Serviettes und Handzwehlen, auch dito halb gebleichter und ordin. Bethköltsch, auch Barchet und Trilch zu Eingüssen; schöner halb baumwollener Zeug zu Frauenzimmerkleidern; wie auch ordin. feine und extrafeine Baumwolle zum Stricken, und schöne Nastücher.","N",1,34940,1787-01-04,5,2,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,1592,1568,893/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t2","2. Ein so viel als neuer Wasserstein; in billigem Preis.","N",1,34940,1787-01-04,5,3,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,2485,1568,161/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t3","3. Eines der besten Silbermännischen Claviere, mit 4 Octaven, in billigem Preis; oder auch nur zu verleihen.","N",1,34940,1787-01-04,5,4,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,2646,1568,233/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t4","4. Bey Hrn. Daniel de Robert Mitz am Rindermarkt, sind zu haben: frische geweichte Stock- und Mollesisch, grosse holländische Häring, und guter alter Ursulakäs.","N",1,34940,1787-01-04,5,5,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,2879,1568,314/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t5","5. Ungefehr 10 Saum weisser Marggräferwein von 1753; und ein Saum dito Körbleinwein, vor dem Faß zu versuchen, nebst etlichen weingrünen Stücklein Faß von 10. à 12 Saum haltend; in billigem Preis zu haben.","N",1,34940,1787-01-04,5,6,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,3193,1568,486/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t6","6. Ein noch recht sauber und gutes weltl. Habith, für eine mittelgrosse wohlbesetzte Persohn; in billigem Preis.","N",1,34940,1787-01-04,5,7,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,3679,1568,234/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t7","7. Bey Hrn. C. A. Serini, Buchhändler allhier, sind die beliebten Lauenburger Sackkalender auf 1787. gebunden zu haben, fl. 1. 20 kr. dieser Calender hat schon seit einigen Jahren den Vorzug vor den Göttinger und Gothaer erhalten, und wird für dieses Jahr durch seine schöne Kupfer und angenehmen Inhalts, allgemein Beyfall finden; das Trauerspiel Cariolan, worauf sich die Kupfer beziehen, ist besonders à 20 kr. zu haben. Fest, (. S. Samlung einiger Predigten, besonder in Rucksicht auf Leidende, und solche; die sich für unglücklich halten, es wirklich sind oder zu werden fürchten, gr. 8. 1786. fl. 1. 30 kr. Semlers (Joh. S.) Unterhaltungen mit Hrn. Lapgter, über die frey-praktische Religion, auch über die Revision der bisherigen Theologie, 8. 1787. fl. 1. 24 kr.","N",1,34940,1787-01-04,5,8,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/178,3913,1568,407/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/34945_0000/1758,1363,1574,1251/full/0/default.jpg","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t9","8. Ohnweit hiesiger Stadt ist ein Partikular, so der Jagd abzusagen Willens, denen Herren Liebhabern zwey Couples Hünde, zusamt oder von einander, zum Kauffen anerbietet; ein Couple, deren man auch jeden Hund separatim gebrauchen kan, jagt nicht über ; Viertel Stunden; das andere Couple aber haltet zum Forcieren an, alle gute Aufstecher und junge Hünde; das Mehrere ist im Berichthaus zu vernehmen.","N",1,34940,1787-01-04,5,9,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/1758,2614,1574,800/full/0/default.jpg","","",,,,,,,,"saleoffer"
"b22f0dc7-f306-52af-81d1-4236a78929a1/t10","9. Bey Hrn. Abraham Früh an der Freyenstraß, ist schöner Amsterdamer Meliszucker, in ganzen Brodten ohne Papier gewogen, das B. à 54. Rappen zu haben, wenn wenigstens ein Viertelszentner genommen wird; auch von dem schon bekannten extra guten Caffee, à 30 kr. das B. achtelszentnerweis: ferners ist bey ihm zu haben: feiner Raffinade-Zucker, an Brodten ohngeohngefehr ; B. schwer, Holländer-St. Vincent- und Bolongaro-Taback, in Pfundund Halbpfundbüchsen, so wie auch schöne Morchlen; in billigem Preis.","N",1,34940,1787-01-04,5,10,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34945_0000/1758,3414,1574,902/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/34946_0000/354,413,1529,319/full/0/default.jpg","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t1","10. Hyppocras, Burgunderweine in Bouteilles; roth- und schwarze Dinten mit und ohne Flaschen; grosse Zitronen, Kastanien, Häringe, alte und junge Schweitzerkäse, Münsterkäs mit und ohne Kümmel; geschnitten- und andere Schreibfedern; extrafeine Ulmergersten ; grob und fein Packund Strohsacktuch; bey Hrn. Otto in der Kleinen Stadt zu haben.","N",1,34940,1787-01-04,6,1,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,732,1529,737/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t2","11. Eine nur wenige mal gebrauchte, für einen Herrn Bandfabrikanten dienliche, schön und wol-mechanisierte Galandre, mit einer saubern mößingenen 21 Zoll langen und 9 Zoll dicken Wellen, und einer paviernen von gleicher Länge und Dicke; sie hat 50 Ndors gekostet, würde aber um 30 detnn erlassen werden. Ferners eine gute Preß, mit einer eisernen Spindel und mößingenen Mutter, à 10 NXd ors.","N",1,34940,1787-01-04,6,2,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,1469,1529,785/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t3","12. Ein so viel als neuer Marder Herrenstooß, und ein so viel als neues weltl. Krös.","N",1,34940,1787-01-04,6,3,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,2254,1529,157/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t4","13. Ein Positib mit ; Registern; aus Mangel Platzes, in billigem Preis.","N",1,34940,1787-01-04,6,4,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,2411,1529,152/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t5","14. Ein Stücklein von 36 Ohmen alter Rangerwein, à 1 Nd or der Ohmen.","N",1,34940,1787-01-04,6,5,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,2563,1529,160/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t6","15. Ein so viel als ausgemachter Frauenzimmerschlitten, nach neuestem Goüt und sehr schöner Facon, mit einem bequemen Sitz hinter dem Kästlein, für den Führer; in sehr biligem Preis.","N",1,34940,1787-01-04,6,6,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,2723,1529,394/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t7","16. Ein Seidenrad mit 4 Häspeln; in billigem Preis.","N",1,34940,1787-01-04,6,7,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,3117,1529,166/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t8","7. Eine so viel als neue Schlittkuche, zu einem Chaise-Schlitten; in billigem Preis.","N",1,34940,1787-01-04,6,8,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,3283,1529,154/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t9","18. Ein schöner Rennschlitten, nebst aller Zugehörde; in billigem Preis.","N",1,34940,1787-01-04,6,9,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,3437,1529,165/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t10","19. Bey Hrn. Rudolf Fischer, Beck an der Steinen, sind schöne Spanferkel zu haben.","N",1,34940,1787-01-04,6,10,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,3602,1529,160/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t11","20. Vor dem St. Albanthor, auf einem Guth, befinden sich circa 28. à 30. Klafter Heu und Emd, darauf zu verfütern.","N",1,34940,1787-01-04,6,11,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,3762,1529,240/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t12","21. Eine noch brauchbare Spinette.","N",1,34940,1787-01-04,6,12,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,4002,1529,88/full/0/default.jpg","","",,,,,,,,"saleoffer"
"fb7eab36-1389-5f52-b1a6-b264ac54e1e5/t13","22. Ein schöner eichener Silberkasten, mit Glasthüren und gelbem Beschläge; ein Diamantring mittlerer Grösse; ein Psalmbuch mit Schildkrottdecke und vergoldten Rahmen; eine zweyschläfrige eingelegte nußbäumene Bethlade; eine Spinette und ein schöner Marderstooß.","N",1,34940,1787-01-04,6,13,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/34946_0000/354,4090,1529,162/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/34946_0000/1913,399,1543,423/full/0/default.jpg","",,,,,,,,"saleoffer"
