"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t0","Es wird zum Verkauf angetragen:","N",1,13226,1763-01-06,5,1,1,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/511,1419,1515,133/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t1","1. Bey Hrn. Burkhardt dem Zuckerbeck am Ba?mlein sind annoch sch?ne grosse Itali?nische Maronen das Pfund ? 15 Rabben; ferner sch?ne Feigen dito, wie auch extra feiner Chocolade zu haben.","N",1,13226,1763-01-06,5,2,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,1552,1521,377/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t2","2. Ein Montur-Pferd von der Gr?sse eines Dragoner-Pferds, in billigem Preis, im Berichthaus zu erfragen.","N",1,13226,1763-01-06,5,3,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,1929,1521,234/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t3","3. Bey Frau Ga?in in der Aeschemer-Vorstadt ist gutes Saurkraut wie auch saure Ruben in billigem Preis zu haben.","N",1,13226,1763-01-06,5,4,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,2163,1521,214/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t4","4. Ein soviel als neuer Fagot oder Basson samt 3 Aufs?tzen: Ferner verschiedene ganze Concerto, darunter 2 zum Fagot, auch etliche Duo von den besten Componisten, wie auch sehr rare Stuck zu Waldh?rnern nach dem neusten Gusto, im Berichthaus ohne Entgeldt zu erfragen.","N",1,13226,1763-01-06,5,5,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/506,2377,1520,543/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t5","5. Vier ? 5 Saum alter rother Margr?fer-Wein der Saum ? fl 12, davon Muster bey Herrn Thurneysen am Ba?mlein zu haben.","N",1,13226,1763-01-06,5,6,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/509,2920,1517,252/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t6","6. Zwey Paar weiche Stiefel: Ein silberner Degen, und eine Garnitur silberne Rinken in billigem Preis, im Berichthaus zu erfragen.","N",1,13226,1763-01-06,5,7,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/511,3172,1515,229/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t7","7. Bey Hrn. Ludwig Gy?ler auf dem Kornmarkt ist aller Gattung fein Fayance-Geschirr, wie auch Tassen und Thee-Kanten von Engl. Erden in sehr biligem Preis zu haben.","N",1,13226,1763-01-06,5,8,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,3401,1521,303/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t8","8. Zwo eichene sehr wohl conditionirte beschlagene Th?ren ohne Verkleidung, in billigem Preis, im Berichthaus ohne Entgeldt zu erfragen.","N",1,13226,1763-01-06,5,9,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/500,3704,1526,307/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t9","9. Drey, theils neue, kleine Posamenter-St?hl in billigem Preis, im Berichthaus zu erfragen.","N",1,13226,1763-01-06,5,10,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/500,4011,1526,160/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t10","10. Im Berichthaus ist ein sch?ner Weiber-Marder zu einem dito St??lein dienlich zu sehen, und in billigem Preis zu haben.","N",1,13226,1763-01-06,5,11,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,4171,1521,245/full/0/default.jpg","","","","",,,,,,"saleoffer"
"9bdb4222-a7b0-57e2-96df-b638855235b3/t11","11. Guter weisser Wein von 1759. und 1761. der Saum ? 9 Pfund, im Berichthaus ohne Entgeldt zu erfragen.","N",1,13226,1763-01-06,5,12,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/13231_0000/2052,1398,1504,260/full/0/default.jpg","","","","",,,,,,"saleoffer"
