"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t0","Es wird zum Verkauf angetragen:","N",1,73231,1802-01-07,5,1,"",TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,1456,1564,148/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t1","1. Im Berichthaus ist commissionsweis zu haben : äschfarbene gestrickte Frauenzimmer Ueberschuh mit ledernen Sohlen à 12 Btz. das Stück, eine Clystirspritze samt Stühlein, und offenen Canaster-Taback à 13 Btz. das Pf.","N",1,73231,1802-01-07,5,2,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,1604,1563,512/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t2","2. Frisch angelangte schöne Häring, füße Picking und frische Morue oder Mollefisch bey Dan. de Jac. Bernoulli No. 168. bey der Post.","N",1,73231,1802-01-07,5,3,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,2116,1565,309/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t3","3. Bey Ludwig Krug, Tapezirer, kann man zu jederzeit selbst verfertigte, wohlconditionirte und approbirte elastische einfache und doppelte Bruchbänder haben, welches auch ohne untern Riehmen können gebraucht werden; auch sind bey nicht schweren Fählen, ordin. Bänder gleichfalls zu haben; wer die Kenntniß nicht hat, dieselben recht zu appliciren, wie oft geschieht, dem kann er genugsamen Unterricht geben; auch ist ein Krankensessel und eine spanische Wand ie bey ihm zu haben.","N",1,73231,1802-01-07,5,4,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,2425,1567,953/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t4","n 4. Bey Johann Rudolf Mitz in Nro. 356 im deutschen Haus ist zu haben extra gute auserlesene fette Münsterkäs mith oder ohne Kummi, einzelne schachtelnweis à 4 Btz. das Pf.; centnerweis würde man sehr biligen Preis machen, weßwegen er sich denen Herren Weinschenken und Detailleurs bestens empßi-hlt.","N",1,73231,1802-01-07,5,5,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,3378,1567,628/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t5","5. Schwarze englische Theckännlein, Milch- 1 und Raumhäfelein, Zuckerbüchsen, und Schwenkschüsseln, alles von verschiedenen Größen und in sehr bil. Preisen; auch 3und gfache weisgraue und erst frisch angelangte melirte Hamburger-Wolle, undt mit schwarzer Seide melirte Baumwolle, 4. und 5fache zum Stricken, bey Frau Wittib Forkard in der Kappeln.","N",1,73231,1802-01-07,5,6,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,4006,1567,700/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t6","6. Ein so viel als neues einschläfriges Bett mit oder ohne Madratze, und zwey eiserne Rohrhüthe zu eisernen Oesen, in No. 479. am obern Spahlenberg zu haben.","N",1,73231,1802-01-07,5,7,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,4706,1567,325/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t7","7. Eine Parthey Krüsch in No. 242. in kl. Basel.","N",1,73231,1802-01-07,5,8,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,5031,1568,160/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t8","8. Bey Wittib Mitz am Rindermarkt sind frische geweichte und ohngeweichte Stockund Mollesisch, wie auch schöne Häring zu haben.","N",1,73231,1802-01-07,5,9,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,5191,1568,325/full/0/default.jpg","","","",,,,,,,"saleoffer"
"f6c8eda4-f9cf-5d8f-9607-9f6e2add9ead/t9","9. Gutes Braunschweiger Cichory-Kaffe in 1Pf. Päcklein, das Pf. um ; Btz. im Berichthaus in Commisston zu haben, wiel auch Berner Haberkrutz.","N",1,73231,1802-01-07,5,10,"",FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/73236_0000/45,5516,1568,337/full/0/default.jpg","","","",,,,,,,"saleoffer"
