"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t0","Es wird zum Verkauf angetragen:","N",1,12003,1755-01-02,5,1,"1",TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/321,1293,1601,157/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t1","1. Ein ganz neuer Ridingcoat oder Roquelaurel vom besten feinsten Tuch mit schwarz sammeten Kragen, welcher noch niemalen getragen, wei er dem Eigenthümmer zu kur;, ist im Berichthaus ohne Entgeldt zu erfragen.","N",1,12003,1755-01-02,5,2,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/300,1450,1622,400/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t2","2. Bey Herrn Ritter in der Fröschgaß sind schöne Schalotten, Sesterweis, oder der Becher à 6. bz. zu haben.","N",1,12003,1755-01-02,5,3,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/295,1850,1627,226/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t3","Im Offenburgerhof sind schöne Steinkolen in 3. billichem Preis zu haben.","N",1,12003,1755-01-02,5,4,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/300,2076,1622,157/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t4","4. Im Bischoffischen Buchladen ist die 5te Predigt von der auserlesenen Sammlung à 4. kr. das Stuk zu haben.","N",1,12003,1755-01-02,5,5,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/305,2233,1617,226/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t5","5. Eine gute Wanduhr, welche die Stunden schlagt, ist bey Mstr. Franz Rieder wohnhaft in Mstr. Johannes Pfisters Haus in der Neuen Vorstadt, in billichem Preis zu haben.","N",1,12003,1755-01-02,5,6,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/305,2459,1617,300/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t6","6. Von dem Rheinwein, so an der Gant zum Liechtensteg à 11. Pfund 14. ß. der halbe Ohmen verkauft worden, ist das gleiche Maß à fl. 10. und das Dutzend gefüllte Bouteilles à fl. 5. zu haben. Item weisser Margräferwein de Ao. 1751. à 7. Pfund, nach Belieben zu haben und sich deßwegen bey Mstr. Rudolf Sporlin dem Küfer beym Urbansbrunnen zu melden.","N",1,12003,1755-01-02,5,7,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/316,2759,1606,609/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t7","7. Ein gutes und brauchbares Kutschengeschir in billichem Preis, im Berichthaus zu erfragen.","N",1,12003,1755-01-02,5,8,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/321,3368,1601,147/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t8","8. Bey Herrn Burckhardt zum Riesen sind wiederum schöne grosse frische Italiänische Feigen das Pfund à 32. Rappen; schöne grosse Italiänische Meextrauben, das Pfund à 3. bz extra gute Chocolade das Pfund à 18. bz. zu haben.","N",1,12003,1755-01-02,5,9,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/316,3515,1606,462/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t9","3. Ein nußbaümerner 8. ekigter Schiefertisch. Ein schön nußbaumen Beth, eine nußbaumerne Waglen. Ein dito Brodttröglein und ein neues tannernes Mehlkästlein, im Berichthaus zu erfragen.","N",1,12003,1755-01-02,5,10,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/321,3977,1601,394/full/0/default.jpg","","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t10","10. Bey Herrn Scholer dem Buchbinder ist zu haben : Ein Gespräch zwischen zweyen Burgern aus der Grossen und Kleinen Stadt Basel, wegen dem Umlauffen der 3. Thieren, gebunden à 8. Rappen, ungebunden à 5. Rappen.","N",1,12003,1755-01-02,5,11,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/321,4371,1601,195/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/12008_0000/1949,1277,1612,303/full/0/default.jpg","","","",,,,,,"saleoffer"
"188eb535-0c25-56e2-8f3f-56f5683082a5/t12","Hingegen wird zu kauffen begehrt:","N",1,12003,1755-01-02,5,12,"1",TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/12008_0000/1949,1580,1612,175/full/0/default.jpg","","","","",,,,,,"saledemand"
