"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t0","Es werden zum Verkauff offerirt:","N",1,22465,1731-01-02,1,1,,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,3463,2079,160/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t1","1. Ein Stücklein von in circa 20. Saum extra schön und guter rother Marggräffer-Wein von Anno 1728. in raisonnablem Preiß.","N",1,22465,1731-01-02,1,2,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,3623,2079,303/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t2","2. Das Würthshauß zur Tannen allhier, sambt Bethwerck, allaghand Geschir: und Haußrath, auch all übriger Gerechtigkeit, in billichem Preiß, und finden die Herren Lichhabere in dem Adresse- Contor Bescheyd.","N",1,22465,1731-01-02,1,3,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,3926,2079,500/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t3","3. Ein Stock Heu von ohngefehr 2. Wägen, von letster Recolre, sehr gut und ohnberegnet, in raisonnablem Preiß. Ligt aber nicht hier.","N",1,22465,1731-01-02,1,4,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,4426,2079,318/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t4",". Zwey Stücklein vom besten weissen Marggräffer-Wein de Anno 1718. und ein dito von gemeldtem Jahrgang, weisser Elsasser, sehr schön und vom besten Orth, in moderatem Preiß.","N",1,22465,1731-01-02,1,5,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,4744,2079,402/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t5","5. Eine zimblich wohl-conditionirte Violino di Qamba, so im Adresse-Contor kan gesehen werden.","N",1,22465,1731-01-02,1,6,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,5146,2079,217/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t6","6. Bey Herm Burckhardt zur Linden ist zu haben: Extra guter Muscateller - und Languedocker-Wein die Bouteille à 73. Batzen.","N",1,22465,1731-01-02,1,7,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,5363,2079,298/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t7","7. Ein grosses Pult, daran drey Persohnen zugleich sitzen und schreiben können, sambt darzu gehörigem Tisch.","N",1,22465,1731-01-02,1,8,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,5661,2079,311/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t8","8. Ein grosses Himmel-Beth mit einer bespannenen Rahmen von Zwilch.","N",1,22465,1731-01-02,1,9,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,5972,2079,195/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t9","9. Ein schöner Hauß-schlitten sambt dem Geschirr.","N",1,22465,1731-01-02,1,10,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,6167,2079,113/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t10","10. Ein extra schöner Bier-Schildt.","N",1,22465,1731-01-02,1,11,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,6280,2079,98/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t11","11. Ein halb Dutzend Frantzösische Sessel von grüner Mocquette, wovon im Adresse-Contor ein Muster zu sehen ist.","N",1,22465,1731-01-02,1,12,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,6378,2079,301/full/0/default.jpg","",,,,,,,,,"saleoffer"
"b7fd82c0-08d6-541e-83c2-f51eb8bd2362/t12","12. Funff Stuck Tapezerey von rother Mocquette, zu Außgarnirung eines Zimmers mittelmäßiger Grosse, seind auch im Adresse-Contor zu sehen.","N",1,22465,1731-01-02,1,13,,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/22466_0000/296,6679,2079,316/full/0/default.jpg","",,,,,,,,,"saleoffer"
