"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t0","Es wird zum Verkauff angetragen:","N",1,14011,1754-01-03,9,1,1,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,1246,1613,135/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t1","1. Eine Behausung mit der Schild-Gerechtigkeit zum Löwen, samt Scheuer, 3. Ställen, Bauchhaus, Holtz-Schopf, 3. Kraut- und 2 Graß-Gärten in Gündenhausen bey Schopfen im Wiesenthal gelegen; wer Lust darzu hat kan sich innerthalb 4. Wochen bey der Stupferischen Frau Wittib allda anmelden.","N",1,14011,1754-01-03,9,2,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/181,1381,1619,568/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t2","2. Bey Hrn. Burckhardt dem Zuckerbeck am Baümlein sind wiederum frisch angelangte Genueser-Citronen à 8. Rappen das Stuck, wie auch grosse italiänische Feigen à 32. Rappen das Pfund zu haben.","N",1,14011,1754-01-03,9,3,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/181,1949,1619,378/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t3","3. Eine Waag zu 4. à 5. Centner und allerhand kleinere dito, im Berichthaus zu erfragen.","N",1,14011,1754-01-03,9,4,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,2327,1613,124/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t4","4. Ein höltzernes Kinder-Rößlein mit Schwingen.","N",1,14011,1754-01-03,9,5,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,2451,1613,155/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t5","5. Guter Neuenburger-Wein de 1752. die Bouteille à 14. kr. im Berichthaus ohne Entgeldt zu erfragen.","N",1,14011,1754-01-03,9,6,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,2606,1613,243/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t6","6. Weisser Marggräfer-Wein de Ao. 1752. à 6. Pfund der Saum nach Belieben zu haben und bey Mstr. Frantz Grill dem Küffer in der Weissengaß zu erfragen.","N",1,14011,1754-01-03,9,7,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,2849,1613,305/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t7","7. Ein 40. saumiges Stücklein Faß, die Böder mit eisernen Reiffen, sonst aber in Holtz gebunden, gut von Geschmack. Item grosse eiserne Reiffe bey Mstr. Johannes von Mechel dem Küffer am Blumenplatz zu erfragen","N",1,14011,1754-01-03,9,8,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,3154,1613,377/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t8","8. Extra guter alter rother Crentzacher-Wein, der Saum à 15. X XX Sol. Item alter weisser Marggräfer-Wein von Ao. 1750. der Saum à 8. 2 &X Sols nach Belieben zu haben und ohne Entgeldt im Berichthaus zu erfragen.","N",1,14011,1754-01-03,9,9,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/187,3531,1613,383/full/0/default.jpg","","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t9","9. In Herrn Emanuel Thurneysens Buchhandlung ist zu haben: Ungrund des Separatismus oder Beantwortung der fürnehmsten Ursachen, derentwegen sich die Separatisten von dem öffentlichen Gottesdienst absondern; den Irrenden zur heilsamen Untorweisung; andern aber zur Warnung, auf Gutbefinden E. Ehrw. Predig-Amts alhier aufgesetzt von T. Herrn Jacob Christof Beck, der Gotts-Gelehrtheit Doctor und Professor in 8vò. 1753. das Eremplar auf Druck-Papier à bz. 2. auf Schreib-Papier bz. 3.","N",1,14011,1754-01-03,9,10,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/181,3914,1619,578/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/14140_0000/1831,1231,1603,403/full/0/default.jpg","","","",,,,,,"saleoffer"
"918bf40d-2d1a-57ce-924f-ecb57aa77cbb/t11","10. Eine commode Chaise auf 2. Rädern vor 6. auch 4. Persohnen gar leicht und commod, kan auch mit einem eintzigen Pferdt gezogen werden, samt Geschirr zu 2. Pferdten um billichen Preis und ist zu sehen bey Frau Gemusens auf der Eisengaß.","N",1,14011,1754-01-03,9,11,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/14140_0000/1826,1634,1608,460/full/0/default.jpg","","","","",,,,,,"saleoffer"
