"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"e23c3560-e3a2-569d-b441-736b4d564062/t0","Es wird zum Verkauf angetragen:","N",1,36607,1790-01-07,7,1,"1",TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/306,1536,1458,192/full/0/default.jpg","","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t1","1. Ein Stück reines weisses geleisteltes Tischzeug, wie auch extra feines 6 Viertel breites weisses rystenes Haustuch, zu Herrenheindern dienlich.","N",1,36607,1790-01-07,7,2,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/301,1728,1463,330/full/0/default.jpg","","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t2","e. Bey Hrn. Caspar Krug an der untern Freyenstraß ist frisch angelangt und in sehr billigem Preis zu haben: Grosse holländ. Häring, süsse Bücking, grosse und kleine Kastanten, französische Maronen, grossel Anchoir, neue Mandeln, dito in weichen Schaalen, feine Provencer-Feigen, schöne Brugnoles, Muscatentrauben, frische gelbe Simouille, reine Nudlen, extra feine reine Ulmergerste, mittelfeine und ordinaril dito.","N",1,36607,1790-01-07,7,3,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/301,2058,1463,847/full/0/default.jpg","","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t3",""""""""""""""""" 3. Eine Heu-Scheuer, welche nach Belieben kann gestellt werden, wo man will, von Riegel, circa 28 Schuh tief, 32 dito lang, solid gemacht; in billigem Preis.""""""""""""""""","N",1,36607,1790-01-07,7,4,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/301,2905,1463,315/full/0/default.jpg","","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t4",""""""""""""""""" 4. In der Schweighauserischen Buchhandlung allhier ist zu haben: Wohlverdientes Denkmal Johann Rudolf Wettstein dem ältern, ehemaligem Burgermeister des Freystandes Basel gestiftet: eine akademische Vorlesung eines Jünglings, gehalten den 3ten Augstmonat 1789, nebst einem Anhang merkwürdiger Nachrichten von dieser Familie, 8. 790. 12 kr. Clavigeros Geschichte von Merico, aus spanischen und mericanischen Geschichtschreibern, Handschriften und Gemälden der Indianer zusammengetragen, mit Charten und Kpfgr. 8. 789. fl. 3. 36kr. Der alte englische Baron, eine gothische Geschichte, aus dem Englischen der Miß Clara Reeve, 8. 789. fl. 1. 16 kr. Charakteristit des Frauenzimmers, für Jünglinge und Mädchen, die das Glück ihres Lebens fest gründen wollen, 8. 789. fl. 1. 12 kr. Eberts Auszug aus Hrn. Leonh. Eulers vollständiger Anleitung zur Algebra; 2 Thle. gr. 8. 789. fl. 2. Der Geisterseher, eine Geschichte aus den Memoires des Grafen von Orr von Friedrich Schiller, mit einem Titelkupfer, 8. 789. fl. 2. 8 kr. Joseph, prophetisches Symbol von Jesus dem Nazarener, König der Juden; ein Buch zum Genusse für denkende Christen von Cultur und poetischem Gefühl, von J. J. Stolt, 2 Thle. auf Schrbppr. mit Kpf. 8. fl. 4. 12 kr. Dasselbe auf Druckppr. ohne Kpf. fl. 2. Gemälde einsamer Freuden und Leiden, ein Lesebuch für Menschen, die an dem Wohl und Weh ihrer Mitgeschöpfe Antheil nehmen, 2 Thle. 8. 789. fl. 2. Heckers Therapia generalis, oder Handbuch der allgemeinen Heilkunde, gr. 8. 789. fl. 2. 24 kr. Leben des Capitain James Cook, von Andr. Kippis, 2 Bde. gr. 8. 789. fl. 3.""""""""""""""""","N",1,36607,1790-01-07,7,5,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/296,3220,1468,1009/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/36614_0000/1794,1536,1478,2186/full/0/default.jpg","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t6","5. Drey gute Jagdhunde, die wohl aufstechen und jagen, selten aber mehr als eine Stunde anhalten, werden in sehr billigem Preis zum Verkauf angeboten.","N",1,36607,1790-01-07,7,6,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/1794,3722,1478,315/full/0/default.jpg","","",,,,,,,,"saleoffer"
"e23c3560-e3a2-569d-b441-736b4d564062/t7","6. Bey Hrn. Joh. Rudolf Brandmüller zur Klayen ist extra gutes St. Domingue- Caffee, à 8 Btz. das B. zu haben : ferner erwartet er längstens bis in 8 Tagen eine Parthey auch St. Domingue-Caffee so aber an Güte dem Martinique gar wenig nachläßt, à 8 à Btz und fein Martinique, à 9 Btz. das .","N",1,36607,1790-01-07,7,7,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36614_0000/1794,4037,1478,177/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/36615_0000/439,503,1454,473/full/0/default.jpg","",,,,,,,,"saleoffer"
"cf7f4bc7-5955-561b-bc6c-e4482952e5c6/t1",""""""""""""""""" 7. Bey Frau Breiting in der Aeschemervorstadt ist nebst dem schon bekannten weissen Rysten- und Flächsentuch auch reines zu Manschettenhemdern, und gebleichte ein, drey- und vierfache Baumwolle zum Stricken, wie auch gebleichtes und ohngebleichtes Baumwollentuch zu Futer, Stücklein und halbe Stücklein; alles in sehr biligem Preis.""""""""""""""""","N",1,36607,1790-01-07,8,1,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36615_0000/439,976,1454,702/full/0/default.jpg","","",,,,,,,,"saleoffer"
"cf7f4bc7-5955-561b-bc6c-e4482952e5c6/t2","8. Folgende Eisengewichtsteine sind wegen Mangel Platzes à 5 kr. das S. zu verkaufen: 9 Stück von 55 B. jeglicher, 7 von 50 F. undi von 25 E.","N",1,36607,1790-01-07,8,2,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36615_0000/439,1678,1454,299/full/0/default.jpg","","",,,,,,,,"saleoffer"
"cf7f4bc7-5955-561b-bc6c-e4482952e5c6/t3",""""""""""""""""" 9. Extra schöner schwarzer genuesischer Seidensammet; à 3 Poil, à fl. 9. 20 kr. der Stab, dito superfeiner, à Sava Spigha, à fl. 9. 40 kr. der Stab: von dem feinsten holländischen Canaster in Halbpfund-Päcklein; à fl. 1. 30 kr. das B. Porto Ricco in halb und Viertelspfund, à 12 Btz. das B. Schwar; englisch Wappen, à 6 Btz. das B. beym Schlegel am Bäumlein zu erfragen.""""""""""""""""","N",1,36607,1790-01-07,8,3,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/36615_0000/439,1977,1454,772/full/0/default.jpg","","",,,,,,,,"saleoffer"
