"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t0","GEh Avis-Blätlein aus und wünsche tausend Seegen, Zum Anfang dieses Jahrs dem Weisen Magistrat, Der dir gantz Gnädig jüngst nach reiffem überlegen, Die Freyheit außzugehn und Schutz ertheilet hat. Die Edle Kauffmannschafft müß under Ihme blühen, Gewerb und Jandwercks-Künst erwünscht von statten gehn, und du solst Jedermann der dich zu Rath will ziehen, Auf ersten Winck zu Dienst und zu Gebotten stehn. Eröffne was man will, wann es dem Leser dienet, Verschweig es, ist dir was zu hälen aufferlegt, und wann des Nächsten Glück durch deme Nachricht grünet, So zeig mit neuem Fleiß daß es dir Freud erweckt. Wolan der Höchste geb, daß dieses Underfangen Dem Wehrten Leser mög nuß- und ersprießlich seyn, Dann wann Er durch dich wird was er begehrt erlangen, So trifft der Hertzens-Wunsch mit meiner Absicht eyn.","N",1,22219,1729-01-04,3,1,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/281,2337,3934,2754/full/0/default.jpg","",,,,,,,,,""
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t1","Es werden den Herren Liebhabern zum Verkauff offerirt.","N",1,22219,1729-01-04,3,2,"unpaginiert",TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/267,5185,1962,395/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t2","1. Eine Behausung in der Aeschemer-Vorstatt, welche das Feuer-Recht hat.","N",1,22219,1729-01-04,3,3,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/267,5580,1962,266/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t3","2. Eine dito an der Steinen gelegen, mit nahmlichem Recht.","N",1,22219,1729-01-04,3,4,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/259,5846,1970,236/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t4","3. Eine wohlgelegene und gebaute Behausung mit einem schönen Keller, vier Stuben, und einem Gewölb oder Laden, ꝛc.","N",1,22219,1729-01-04,3,5,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/252,6082,1977,335/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t5","4. Eine zierliche, mit schönen Obs-Bäumen besetzte, und zur Wässerung sehr wohl gelegene grosse Matten, vor dem Bläsemer-Thor.","N",1,22219,1729-01-04,3,6,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/252,6403,1925,341/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t6","7. Eine gute, in dem Baselbieth gelegene Mahl- Mühle, sambt darzu gehörigen sechs Tauen Matten, und zwolff Jucharten Acker.","N",1,22219,1729-01-04,3,7,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/236,6744,1936,334/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t7","6. Ein auff Holländische Manier verfertigte neue Chaise.","N",1,22219,1729-01-04,3,8,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/229,7078,1919,238/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t8","7. Ein Haußschlitten. fe","N",1,22219,1729-01-04,3,9,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/229,7316,1919,157/full/0/default.jpg","",,,,,,,,,"saleoffer"
"8cf5d822-d60e-56bd-a703-dc826779fe7e/t9","8. Stehen zu verkauffen eine Anzahl accurat und verbesserte Land-Carten von Ober- und Under-Elsaß.","N",1,22219,1729-01-04,3,10,"unpaginiert",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/22222_0000/2289,5185,1993,380/full/0/default.jpg","",,,,,,,,,"saleoffer"
