"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"0b2f8d67-c311-5b37-a13b-d60539fd5258/t0","SO fängt ein Neües Jahr nun abermahlen an: Ach Basell dencke doch zuruck in vor ge Zeiten, Wie vieles schon dein GOtt bißber an dir gethan, Und tasse dich zum Lob desselben zu bereiten. Wie manche Dölcker sind, durch Brieg und andre Plat, Vom Höchsten heimgesucht, verwüst und umgekehrett Wie viele müssen noch, mit Seüfzen, Weh und Klag, Beweinen ihre Toht, ihr Freyheit die gestöretl Hingegen lebstu noch in ungestörter Ruh- So wohl der geistlichen als leiblichen Freyheit; Du hast Regenten, die bißher und immerzu Für dich gesorgt gewacht, dein Bests gesucht allzeit: Bedenck es doch mit mir, und dancke deinem GOtt, Lieb deine Obrigkeit die theüren Landes-Pättert Und glaube denn gewiß, in aller deiner Noht, Wird dein GOtt ferner seyn dein Schutz und dein Erretter. Ich aber, der bißher dir bin zu Dienst gestanden, So viel mein Schwachheit mir zu thun vergönnet hat, Ich werde fernerhin, zu gehen dir an Handen Besorgt seyn, und es dir auch zeigen in der That.","N",1,10273,1747-01-05,9,1,"1",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10282_0000/196,1908,2814,2115/full/0/default.jpg","","",,,,,,,,""
"8d95a263-c114-59dd-8f3f-11ee95b83093/t0","Es wird zum Verkauff angetragen","N",1,10273,1747-01-05,10,1,"2",TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,377,1628,138/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t1","1. Schöne grüne, Ifabella und weisse Canari- Vögelin, bey Herrn Hans Rudolff Hebdenstreit nächst dem St. Bläsi Thor.","N",1,10273,1747-01-05,10,2,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,515,1628,229/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t2","2. Ein zwey nädliger zu Galetten und Baumwolle dienlicher Strumpf-Weber-Stuhl, ist um billichen Preiß zu verkauffen, oder gegen einem drey nädligen, zu vollkommener Seiden zu vertauschen.","N",1,10273,1747-01-05,10,3,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,744,1628,371/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t3","3. Ein Mannensitz nächst denen Pfarrstühlen in St. Leonhards Kirch.","N",1,10273,1747-01-05,10,4,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,1115,1628,153/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t4","4. Eine Parthie läre Saurbronnen-Krüg, bey Herr Remigio de Jacob Fäsch am Baumlin.","N",1,10273,1747-01-05,10,5,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,1268,1628,148/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t5","5. Eine noch vast neümälchige gute Kuh, welche bey vextrauten Leüten stehet, in moderatem Preiß.","N",1,10273,1747-01-05,10,6,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,1416,1628,224/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t6","6. Bey Herrn Martin von Speir an der Weissen. gasse sind zu haben, Dreyer Gattung feine weisse Hosenträger, samt hornenen Knöpfen; Feine schwartze Leidstecken, schwartze Rincken und Hemderknöpflin, Rincken zu Stoßbanden oder Degenkuppeln dreyerley Sorten; Taffete Haarbeütel; Melierte Galletseydene Mannenstrümpf; Fadene Socken; Seidene Steckenband; Fadene Camisohl- und Hemderknöpf Cartenpappierene Hütladen auch für Kröser, Baselhüt, Paret und Schlupfer, Bücherfuter- Puderladen und andere kleine Lädlin, auch allerhand Bücher und schwartze Galletseydene Halstücher.","N",1,10273,1747-01-05,10,7,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,1640,1628,1043/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t7","7. Dictionaire de Moreri zweyter Theil.","N",1,10273,1747-01-05,10,8,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,2683,1628,72/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t8","8. Zwey Zwirnräder; Ein Passementer Stühlin und bleyerne Blatten zu kleinen Stühlen.","N",1,10273,1747-01-05,10,9,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,2755,1628,146/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t9","9. Eine Knöpfmachertrommel.","N",1,10273,1747-01-05,10,10,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,2901,1628,76/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t10","10. Geistliche Historische Kupfer in Rähmlein mit Glas.","N",1,10273,1747-01-05,10,11,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,2977,1628,147/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t11","11. Der curiose Künstler, oder Kunst-Hauß- Artzney- und Wunderbuch.","N",1,10273,1747-01-05,10,12,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,3124,1628,151/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t12","12. zwey mit Tuch überzogene Bücherkästen, sind im Berichthaus ohne Entgelt zu erfragen.","N",1,10273,1747-01-05,10,13,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,3275,1628,162/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t13","13. Wer von dem besten Baselbieter Emd zu kauff fen begehrt, kan sich zum Wildenmann anmelden.","N",1,10273,1747-01-05,10,14,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,3437,1628,229/full/0/default.jpg","","",,,,,,,,"saleoffer"
"8d95a263-c114-59dd-8f3f-11ee95b83093/t14","14. Eine Behausung an einer der gangbarste Strassen in der Mindern Statt, von 5. Stuben, 4. Kammeren, einem grossen Keller, Höflin und Stallung, auch einem Garten und übriger Gelegenheit, wie der Augenschein zeigen wird, ist Bodenzinß frey und wäre zu allerhand Gewerben und Handthierungen dienlich; das weitere ist im Berichthaus zu vernehmen.","N",1,10273,1747-01-05,10,15,"2",FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/10283_0000/407,3666,1628,626/full/0/default.jpg","","",,,,,,,,"saleoffer"
