"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","adcontent","adtype","finance","keyword","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t0","1. Ein Bauche-Kessel5 Züber haltend, zwo","N",1,47117,1774-01-06,5,1,1,TRUE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/423,1485,1561,243/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t1","1. Ein Bauche-Kessel5 Züber haltend, zwo eichene Krupfen sammt Baaren, zwo Kutschen-Laternen; Ein kupferner Züber in bilichem Preis, im- Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,2,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/422,1728,1561,419/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t2","2. Bey Hans Heinrich Gysin zumt grünen Adler ist gutes unberegnetes Heü und Emd in billichem Preis zu haben.","N",1,47117,1774-01-06,5,3,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/456,2135,1529,243/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t3","3. Ein. nußbäumerner Kasten mit runden Ecken, dito ein Kuchinkänsterlein; ein tannerner zweythuriger Kasten mit runden Ecken, ein einthüriges tannernes Kästlein in billichem. Preis, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,4,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/450,2364,1534,489/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t4","4. Acht Saum guter alter rather Wein von 1771 bey Mstr. Heinrich Fueß im deutschen Haus zu erfragen.","N",1,47117,1774-01-06,5,5,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/475,2838,1509,265/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t5","5. Ertra guter 72ger 73ger weisser Wyler-Wein, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,6,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/472,3081,1518,170/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t6","6. Ertra guter Burgunderwein, die Bouteillen à 9 Batzen, wie auch ein modenfarbes vast neues tuchenes Mannskleid in billichem Preis, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,7,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/478,3238,1512,408/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t7","7. Bey Mstr. Johannes Wertenberg hinterm Kaufhaus gegen der Brodtlauben wohnhafft ist schöne ungewässerte Rysten in billichem Preis zu haben.","N",1,47117,1774-01-06,5,8,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/470,3622,1529,347/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t8","t8 Bey Hrn. Daniel de Robert Miz amRindermark sind zu haben: Frische geweichte und ungeweichte Stockfisch; frische geweichte und ungeweichte Molifisch, grosse frische Holländ. Häring, grosse Kastanien und guter Ursula-Käs, alles in billichem Preis.","N",1,47117,1774-01-06,5,9,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/472,3953,1518,361/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/47122_0000/2080,1549,1450,167/full/0/default.jpg","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t10","9. Zum schwarzen Sternen in der Aescher- Vorstadt sind 2- Stücklein mit rothem Wein von 72, davon nach Belieben zu haben, in billichem Preis.","N",1,47117,1774-01-06,5,10,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/1991,1703,1557,333/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t11","10. Im Berichthaus ist ein Diamant-Ring zu sehen, der für 80 Gulden zu verkaufen steht.","N",1,47117,1774-01-06,5,11,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2002,2011,1526,260/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t12","11. Neben dem weissen Creutz in klein Busel seynd schöne gezogene Kertzen mit Baumwollenen Töchten, das Pfund à 33 Rabben zu haben.","N",1,47117,1774-01-06,5,12,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2005,2261,1534,330/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t13","12. Ein braver Gerbrr-Karren, wäre auch dienlich für einen Hosenlismer oder Metzger, wie auch durre Laustöck um billichen Preis, wann man eine Partey zusammen nehme, im Berichthnus ohne Entgeldt zu erfragen.","N",1,47117,1774-01-06,5,13,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2016,2574,1529,487/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t14","13. Eine goldene Point-dEpagne Haube eine Sammete Coffen und Halstuch in billichem Preis, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,14,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2005,3042,1551,344/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t15","14. Sechs Saum guter 72ger Wein der Saum à r4. Pfund, im Schul-Haus zu St. Peter zu erfragen, und nach Belieben zu haben.","N",1,47117,1774-01-06,5,15,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2016,3362,1546,347/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t16","15. Bey Herrn Banler Jünger an der untern Freyenstraß sind wiederum süsse Holländ. Pickings und dito grosse Häring angelangt. und in billichem Preis zu haben.","N",1,47117,1774-01-06,5,16,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2013,3706,1543,338/full/0/default.jpg","","","",,,,,,,"ps"
"4aea4a59-7224-511f-b829-6f12e4ad08b1/t17","16. Ein abgerichteter Gold-Vogel männlicher Art, der einen Marsch pfeiffen kan, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,5,17,1,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47122_0000/2013,4026,1540,268/full/0/default.jpg","","","",,,,,,,"ps"
"82273032-3ccd-5d7b-ad74-a91606018941/t0","17. Ein gutes Bilard samt Zugehördt, in bilichem Preis, im Berichthaus zu erfragen.","N",1,47117,1774-01-06,6,1,2,FALSE,FALSE,,,,,"de",,,"https://iiif.avisblatt.freizo.org/image/47123_0000/436,533,1536,267/full/0/default.jpg","","","",,,,,,,"ps"
