"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"026d3496-6a77-52f3-aa5e-44c556875486/t0","Es wird zum Verkauf angetragen:","N",1,49646,1799-01-03,5,1,1,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/451,1537,1515,185/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t1","1. Bey B. Christian Brändlin Nro. 1545 auf der Eisengaß ist in Commißion zu haben: höchstgereinigte Tinktur, oder wahrhafte Quintessen; des Antimonit, welche nicht nur in allen Krankheiten ünschädlich sondern vielmehr als eine vortrefliche Blutsreinigung, Natur- und Magenstärkung, auch ein Schmerz stillend und sanfte Ruhe bringendes Mittel ist, dienlich bey Katarhen und allen Husten, Seitenstechen, Lungen- und Schwindsucht, Engbrüstigkeit, schweren Athem, innerlichen Geschwuren, Blutspeyen und mehr andern beschwerlichen Uebeln, wie solches alles noch umständlicher aus dem gedruckten Zeddel, der damit gegeben wird, zu ersehen ist.","N",1,49646,1799-01-03,5,2,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/451,1722,1515,1272/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t2","2. In der Serinischen Buchhandlung sind folgende Bücher zu haben: Etrennes aux Vaudois on Récueil de chansons patriotiques pour 1799. br. 32kr. . Jenny & Sophie, 2 Vol. fig. fl. 2. 24 Fr. – Almanach des muses pour l'an 7. Paris. fl. 1. 20 kr. - Ami de l'enfance, fig. br. 40 kr. Chansonniers des graces avec les airs notés, br. fl. 1. 20 Fr. Conversations amusantes, 3. Vol. br. fl. 2. Oeuvres de Florian, 14 Nol. nouvelle édition. fl. 8.","N",1,49646,1799-01-03,5,3,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/451,2994,1531,872/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t3","3. Ein schöner neuer Muschelschlitten für ein Pferd.","N",1,49646,1799-01-03,5,4,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/453,3855,1520,185/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t4","4. Etliche Saum extra guten alten rothen Wein, der Saum um 14 Rthlr.","N",1,49646,1799-01-03,5,5,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/438,4046,1520,159/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t5","5. Im Haus Nro. 959. in der Eschenvorstadt ist guter Trusenbranntenwein um 13 Batzen die Maas und Treber um 10 Batzen zu haben.","N",1,49646,1799-01-03,5,6,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/450,4193,1520,143/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/49651_0000/1998,1537,1537,254/full/0/default.jpg","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t7","6. Bey Leonhard Respinger dem Weinmann hinter der School sind von dato an und hinführo extra gute Servelatwürste zu haben.","N",1,49646,1799-01-03,5,7,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/1998,1791,1537,249/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t8","7. Extra guter Burgunderwein um 8 Batzen, guter dito um 6 Batzen, wie auch extra feiner margräfischer Rheinwein um 10 Btz. oder 1 Schw. Frank. die Bouteille, bey B. Joh. Rnd. Bavier in der Neuenvorstadt.","N",1,49646,1799-01-03,5,8,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/1998,2040,1537,403/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t9","8. Bey B. Burkhardt im Klingenthal ist eine recht schöne Parthey von allen Farben und Desseins ganz ausgemachte und an einem Blatt gewobene starke Bodenteppich zu haben, und nach Belieben der Farben und Muster eines jeden Zimmers mittel, groß oder klein, um sehr bilige Preise auszulesen.","N",1,49646,1799-01-03,5,9,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/1998,2443,1537,635/full/0/default.jpg","","","","","","",,,,"saleoffer"
"026d3496-6a77-52f3-aa5e-44c556875486/t10","9. Beym Gärtner zum Engel in der Spahlenvorstadt sind in Commißion zu haben, schöne süße und saure Aepfelschnitz das Viertel um 32 Batzen, wie auch Kannen- und Fleischbirrenschnitz das Viertel um 48 Btz. auch geschälte Renetenschnitz und Zwetschgen zu haben.","N",1,49646,1799-01-03,5,10,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/49651_0000/1998,3078,1537,557/full/0/default.jpg","","","","","","",,,,"saleoffer"
