"id","text","rev","issue","book","date","pageno","readingorder","inscribed","isheader","noadvert","lang","rnotes","expert_text","fragment1","fragment2","fragment3","fragment4","fragment5","fragment6","fragment7","fragment8","fragment9","fragment10","header_tag"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t0","Eswird zum Verkaufangetragen:","N",1,48266,1796-01-07,7,1,1,TRUE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,1506,1471,169/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t1","1. Ein sauberer einthüriger tannener Kasten, Mangel Platzes um billigen Preis.","N",1,48266,1796-01-07,7,2,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,1675,1471,160/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t2","2. Eine Parthey schöne eichene Haagpfähle.","N",1,48266,1796-01-07,7,3,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,1835,1471,69/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t3","3. Einige leere wohlconditionirte Packkisten, in geringem Preis.","N",1,48266,1796-01-07,7,4,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,1904,1471,152/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t4","4. Bey Mstr. Rudolf Mäglin, dem Küfer, ist guter Wein-Eßig Saum-Ohmen- und Maasweis um billigen Preis zu haben.","N",1,48266,1796-01-07,7,5,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,2056,1471,242/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t5","5. Ein weisses Pommerhündlein weiblicher guter Art, bey Hrn. J. J. Beck am Spahlenberg.","N",1,48266,1796-01-07,7,6,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,2298,1471,224/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t6","6. Zwölf bis 15 Saum guter rother Basel- Wein von 1794, um biligen Preis.","N",1,48266,1796-01-07,7,7,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,2522,1471,155/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t7","7. Feine Amlung zu 41 Batzen das Pfund, Leim zu 5 1/2 Batzen, weisse Seife à 61/2 Batzen, marmorirte à 6 Batzen, feines Provencer-Baumöhl, dito frische Meextrauben und Rosinen; um billigen Preis, bey Hrn. Schaffner Lindenmeyer neben dem Storchen.","N",1,48266,1796-01-07,7,8,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,2677,1471,538/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t8","8. Ein noch sehr brauchbarer Güterwagen, um billigen Preis.","N",1,48266,1796-01-07,7,9,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/449,3215,1471,160/full/0/default.jpg","","","",,,,,,,"saleoffer"
"b17f8c2e-7f24-57ff-8599-d4bc5a5af019/t9","9. Sechs so viel als neue Kammräder nebst 2 Kolben, um billigen Preis.","N",1,48266,1796-01-07,7,10,1,FALSE,FALSE,,,,"https://iiif.avisblatt.freizo.org/image/48273_0000/434,3375,1486,124/full/0/default.jpg","","","",,,,,,,"saleoffer"
