id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
69d6ac66-af5f-5956-b1e7-9b0925825d65/t0,N,1,23438,1740-01-05,1,1,unpaginiert,FALSE,FALSE,,,,,de,,"DEer Verleger dieses Blätleins macht sich eine Freude draus Alle Wochen anzuzeigen, was gefunden, was verlohren? Wer vermählet? Wer gestorben? Wann, wie theur und wo ein Hauß ꝛc. Zu verkauffen, zu verleyhen? Wer zu einem Amt erkohren? ꝛc. Jezo wünscht er sich aufs neu in dem Neuen Jahr das Glücke Gute Dienste thun zu können; daß der Clehrstand künfftighin Gute Zeiten Zeitung haben möge, ja er wünscht daß zum Gewinn Nöthger Lebens-Mitteln sich alles täglich besser schicke! Daß der Höheste in Gnaden über Unserm Basel walte! Daß er Unsre Landes-ätter stets in guter Obsicht halte! Daß die reine Lehre sich immer kräfftiger erzeige, Daß der Seegen der Gesundheit daurhafft und beständig sey! Daß Gerechtigkeit und Glaube auf der Erden sich verneu! Ja die alte Welt voll Sunden komme bäldest auf die Neige Daß man den Gnaden-Jahr unsers Heilands nimmer schweige.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/258,2828,3870,1820/full/0/default.jpg","","","","","","","","","",
69d6ac66-af5f-5956-b1e7-9b0925825d65/t1,N,1,23438,1740-01-05,1,2,unpaginiert,TRUE,FALSE,,,,,de,,Es wird zum Verkauff angetragen:,,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,4726,1965,154/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t2,N,1,23438,1740-01-05,1,3,unpaginiert,FALSE,FALSE,,,,,de,,"1. Eine wohl gebaut und sehr gelegene Behausung an der Rheingaß welche, wegen dem hinten und vornen fliessenden Wasser, zu unterschiedlichen Gewerben dienlich; ist Boden-Zins frey und hat das Feuer-Recht, bestehet in funff Stuben, darunter 2. mit Alicköfen, einem schönen gewölbten Keller und einem neuen Bord-Keller ꝛc. das übrige ist im Bericht-Hauß zu vernemmen.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,4880,1965,553/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t3,N,1,23438,1740-01-05,1,4,unpaginiert,FALSE,FALSE,,,,,de,,"2. Ungefehr 18. Saum extra guter neuer Grentzacher-Wein, überhaubt oder zertheilt, um billichen Preiß.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,5433,1965,156/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t4,N,1,23438,1740-01-05,1,5,unpaginiert,FALSE,FALSE,,,,,de,,3. Eine Garniture neu-faconirte massiv-silberne Knöpff auf ein Kleyd.,,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,5589,1965,151/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t5,N,1,23438,1740-01-05,1,6,unpaginiert,FALSE,FALSE,,,,,de,,"4. Ein Brenn-Häußlein bey der Steinen-Mühl, so das erste Wasser hat, und hiemit auch für ein Bauch- oder Färb-Hauß dienlich wäre.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,5740,1965,229/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t6,N,1,23438,1740-01-05,1,7,unpaginiert,FALSE,FALSE,,,,,de,,"5. Eine Parthey von etlichen Stücklein neuer weisser Marggräfer-Wein, davon man aber nach Belieben haben kan, den Saum à 6. Pfund.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,5969,1965,225/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t7,N,1,23438,1740-01-05,1,8,unpaginiert,FALSE,FALSE,,,,,de,,"6. Wo und bey wehme guter neuer Vin d'Arbois in Feuilletten in raisonablem Preiß zu haben seye, ist im Bericht- Hauß ohne Entgelt zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,6194,1965,223/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t8,N,1,23438,1740-01-05,1,9,unpaginiert,FALSE,FALSE,,,,,de,,"7. Veritable Englische Stuck-Wülle, und extra seine Pariser-Lamen, zur Linden im Hut-Laden.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,6417,1965,157/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t9,N,1,23438,1740-01-05,1,10,unpaginiert,FALSE,FALSE,,,,,de,,8. Ein sauber und wohl-conditionirtes Clavicordium.,,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,6574,1965,81/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t10,N,1,23438,1740-01-05,1,11,unpaginiert,FALSE,FALSE,,,,,de,,"9. Eine extra saubere und gute Wand-Uhr mit einem Perpendicul und einem saubern nußbäumernen Kästlein ; schlägt die Stunden und Viertel, und ist perfect wohl conditionirt, bey Mr. Gerson Grimm dem Saltz-Knecht hinter dem Todten-Tantz.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,6655,1965,364/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t11,N,1,23438,1740-01-05,1,12,unpaginiert,FALSE,FALSE,,,,,de,,"10. Ein kupferner Brenn-Hafen, 10. à 12. Maas haltende.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,7019,1965,84/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t12,N,1,23438,1740-01-05,1,13,unpaginiert,FALSE,FALSE,,,,,de,,11. Ein extra sauberes gantz neues und noch nie getragenes Furtuch von feiner Persienne; ist im Bericht-Hauß um billichen Preiß zu haben.,,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,7103,1965,223/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t13,N,1,23438,1740-01-05,1,14,unpaginiert,FALSE,FALSE,,,,,de,,"12. Eine gantz neue noch nie getragene Frauenzimmer-Haube von schönen silbernen Point dEspagne; ist auch im Bericht-Hautz, in raisonablem Preiß zu haben,",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,7326,1965,235/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t14,N,1,23438,1740-01-05,1,15,unpaginiert,FALSE,FALSE,,,,,de,,"13. Bey wehme des feinesten Dijoner-Senff, so wohl rother als grauer, zu finden, stehet im Bericht-Hauß ohne Entgelt zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/95,7561,1965,206/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/23439_0000/2103,4733,1973,180/full/0/default.jpg","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t16,N,1,23438,1740-01-05,1,16,unpaginiert,FALSE,FALSE,,,,,de,,"14. In dem Bericht-Hauß sind wiederum zu haben : Roßhärene Pagniers in Kleyder zu füttern, von der ordinari Gattung und Grösse, das Dotzend a fl. i. dito von den Grössern das Dotzend a fl. 2. dito extra dicke, das Blatt à 20. xr.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,4913,1973,367/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t17,N,1,23438,1740-01-05,1,17,unpaginiert,FALSE,FALSE,,,,,de,,"15. Bey Mr. Jacob Freyvogel in dem Waysen-Hauß ist um billichen Preiß zu haben : Eine gute noch fast neue höltzerne Repetir-Uhr, samt einem neuen Häußlein.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,5280,1973,231/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t18,N,1,23438,1740-01-05,1,18,unpaginiert,FALSE,FALSE,,,,,de,,"16. Eine Behausung, so das Feur-Recht hat, an dem Spittal-Gäslein, zum blauen Berg genandt, einseits neben Herrn Hans Caspar Mangold dem Chyrurgo, anderseits Herrn Johannes Löscho Behausungen; ist Boden-Zins frey; und ist sich deßhalben bey Herrn Johann Georg Enderlin an der Steinen anzumelden.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,5511,1973,468/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t19,N,1,23438,1740-01-05,1,19,unpaginiert,FALSE,FALSE,,,,,de,,"17. Ein weiß und schwartzer Mantel der noch schier neu ist, für einen Zoller oder Thor-Wächter, um billichen Preiß.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,5979,1973,144/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t20,N,1,23438,1740-01-05,1,20,unpaginiert,FALSE,FALSE,,,,,de,,"18. Eine schön und gute Englische Sack-Uhr, von feinem Gold, um gantz billichen Preiß.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,6123,1973,151/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t21,N,1,23438,1740-01-05,1,21,unpaginiert,FALSE,FALSE,,,,,de,,"19. Ein kupferner Brenn-Hafen samt dem Helm, so zusammen 17. Pfund wiegt, um billichen Preiß.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,6274,1973,145/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t22,N,1,23438,1740-01-05,1,22,unpaginiert,FALSE,FALSE,,,,,de,,20. Ein dito Bauch-Kessel samt einem Dreyfuß.,,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,6419,1973,81/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t23,N,1,23438,1740-01-05,1,23,unpaginiert,FALSE,FALSE,,,,,de,,"21. Eine Parthey sauberer Silberfarber Straßburger Hanf, in raisonablem Preiß; man gibt aber weniger nicht als einen achtels Centner, und müssen sich die Liebhabere ohnverzuglich in dem guldenen Kopff darum anmelden.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,6500,1973,300/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t24,N,1,23438,1740-01-05,1,24,unpaginiert,FALSE,FALSE,,,,,de,,"22. Eine vor dem Riehemer Thor an der geraden Straß gegen dem Nüchten-Brünnlein hinüber liegende Reben und Garten anderthalb Jucharten groß, so Boden-Zinß frey, mit einem Häußlein.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,6800,1973,303/full/0/default.jpg","","","","","","","","","",saleoffer
69d6ac66-af5f-5956-b1e7-9b0925825d65/t25,N,1,23438,1740-01-05,1,25,unpaginiert,FALSE,FALSE,,,,,de,,"23. Die Behausung zur Gilgen genannt an der Freyenstraß, samt Schild und Gerechtigkeit zur Würthschafft, auch zu einer Handlung dienlich; ist Boden-Zins frey, hat vier Stuben und so viel Kuchenen, 9. Kammern, 5. Oesterig, Brunnen, Stallung, und andere Kommlichkeiten wie der Augenschein mit mehrerm zeigen wird; und findet man Bescheiyd, bey denen Besitzern selbsten.",,"https://iiif.avisblatt.freizo.org/image/23439_0000/2103,7103,1973,591/full/0/default.jpg","","","","","","","","","",saleoffer
9fd9c888-0d19-5bee-be05-0a7c9384d029/t0,N,1,23438,1740-01-05,2,1,unpaginiert,FALSE,FALSE,,,,,de,,"24. Ein Rebacker vor St. Bläspthor, an der Klybeck-straß, hinten an den Rhein stossend, haltet dritthalb starcke Jucharten, mit einem mederen Häußlein, Trodten und Herbst- Geschirr.",,"https://iiif.avisblatt.freizo.org/image/23440_0000/482,318,1994,356/full/0/default.jpg","","","","","","","","","",saleoffer
