id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
c11b52c2-ea64-5219-ab0b-c87f439c066c/t0,N,1,23327,1739-01-06,1,1,,TRUE,FALSE,,,Es wird zum Verkauff angetragen:,,"https://iiif.avisblatt.freizo.org/image/23328_0000/102,4259,1965,186/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t1,N,1,23327,1739-01-06,1,2,,FALSE,FALSE,,,"1. Eine Behausung an der Gerber-caß, von braver Gelegenbeit, wie der Augenschein mit mehrerm zeigen wird; und ist sich darum bey dem Besitzern Herrn Alerander Dumbald anzumelden.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/102,4445,1965,318/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t2,N,1,23327,1739-01-06,1,3,,FALSE,FALSE,,,"2. Die zwar compendiose, aber sehr kommlich eingerichtete, und überaus anmuthig gelegene Behausung zum Graben- Eck, bey St. Peters Platz; zu verkauffen oder zu verleyhen.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/94,4763,1973,296/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t3,N,1,23327,1739-01-06,1,4,,FALSE,FALSE,,,"3. Bey Herrn Obermeyer im Eisenbut sind frisch- angelangte süsse Pückinge, in raisonablem Preiß zu haben.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/94,5059,1973,164/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t4,N,1,23327,1739-01-06,1,5,,FALSE,FALSE,,,4. Bey Herrn Hanß Rudolff Passavant zum Mohn ist frischangelangter extra guter Lyonischer Muscateller um billichen Preiß zu haben.,,"https://iiif.avisblatt.freizo.org/image/23328_0000/94,5223,1973,240/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t5,N,1,23327,1739-01-06,1,6,,FALSE,FALSE,,,". Ein guter Weibersitzz auf dem langen Banck, unterhalb der Orgel, gegen der Cantzel über, im Münster.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/102,5463,1965,131/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t6,N,1,23327,1739-01-06,1,7,,FALSE,FALSE,,,"6. Ein glatter zweythüriger nußbämerner Kasten, mit sauberm doppeltem Schloß.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/98,5594,1969,154/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t7,N,1,23327,1739-01-06,1,8,,FALSE,FALSE,,,7. Ein sauberer und wohl-conditionirter Haußschlitten mit einen schönen Bild und dem complotten Geschirr.,,"https://iiif.avisblatt.freizo.org/image/23328_0000/104,5748,1967,150/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t8,N,1,23327,1739-01-06,1,9,,FALSE,FALSE,,,8. Ein Weiber-Sattel mit rothem Scharlach überzogen und mit guldenen Gallonen bordirt.,,"https://iiif.avisblatt.freizo.org/image/23328_0000/102,5898,1967,151/full/0/default.jpg","","","","","","","","","",saleoffer
c11b52c2-ea64-5219-ab0b-c87f439c066c/t9,N,1,23327,1739-01-06,1,10,,FALSE,FALSE,,,"9. Bey Herrn Emanuel kindenmeyer neben E. E. Zunfft zun Schneideren sind schöne gegossene Kertzen, das Pfund um 28. Rappen zu haben.",,"https://iiif.avisblatt.freizo.org/image/23328_0000/94,6049,1973,231/full/0/default.jpg","","","","","","","","","",saleoffer
