id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
c2956aa9-c5a9-59c7-834d-9f8cde290269/t0,N,1,14013,1794-01-02,5,1,1,TRUE,FALSE,,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,1672,1518,158/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t1,N,1,14013,1794-01-02,5,2,1,FALSE,FALSE,,,"1. Im Berichthaus ist wiederum frisch angelangt; Schöne Reuwieder-Zeuge und Schnupftücher, auch weisse dito mit seidenen Börden: ferner auch in Commißion mousselinene Halstücher mit weissen und rothen Borden; auch etliche Stück selbstgemachter Kölsch, und flächsenes Tuch mit rothen Listen zu Servietten; ein grüner Fuchspelz-Talar, und ein weisser Stoß von Fuchs. Auch ist wiederum extra feine Perlengerste, das Pfund à 28 und 32 Rappen.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,1830,1518,968/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t2,N,1,14013,1794-01-02,5,3,1,FALSE,FALSE,,,"2. En commission des bas de soye de ganges en couleurs assorties, plusieurs douzaines, à huit livres de france, en espèce la paire, au Bureau d'avis.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,2798,1518,311/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t3,N,1,14013,1794-01-02,5,4,1,FALSE,FALSE,,,3. Im Berichthaus ist in Commißion 4 Stab extra guter ostindischer Atlas à fl. 5. der Stab zu haben.,,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,3109,1518,249/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t4,N,1,14013,1794-01-02,5,5,1,FALSE,FALSE,,,"4. Zwanzig Säck Haber, und circa 200 Centner ohnberegnetes Heu.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,3358,1518,168/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t5,N,1,14013,1794-01-02,5,6,1,FALSE,FALSE,,,"5. Bey Mstr. Hieronymus Hofmann, Küfer hinter der School, sind gute Spanferkel zu haben.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,3526,1518,240/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t6,N,1,14013,1794-01-02,5,7,1,FALSE,FALSE,,,6. An der Rheingaß ist ein grosser Haufen,,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,3766,1518,132/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t7,N,1,14013,1794-01-02,5,8,1,FALSE,FALSE,,,"Bau um billigen Preis zu haben. 7. Ein Paar schöne Canarivögel, um billigen Preis.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,3898,1518,158/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t8,N,1,14013,1794-01-02,5,9,1,FALSE,FALSE,,,"8. Bey Mstr. Rudolf Fischer, Beck an der Steinen, sind schöne Spanferkel zu haben.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,4056,1521,206/full/0/default.jpg","","","","","","","","","",saleoffer
c2956aa9-c5a9-59c7-834d-9f8cde290269/t9,N,1,14013,1794-01-02,5,10,1,FALSE,FALSE,,,"9. Eine Parthie weisses Stroh, die Welle à 32 Rappen.",,"https://iiif.avisblatt.freizo.org/image/14853_0000/245,4219,1518,230/full/0/default.jpg","","","","","","","","","",saleoffer
