id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
e12a2fb3-364d-5948-b629-929b56c47005/t0,N,1,28335,1769-01-05,5,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,1445,1548,170/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t1,N,1,28335,1769-01-05,5,2,1,FALSE,FALSE,,,,,de,,1. Bey Mstr. Abraham Müller Stubenverwalter E. E. Zunft zu Schneidern sind frisch gemachte Genueser-Sammete und tuchene Basel-Hüth in billigem Preis zu haben; auch recommendiert er sich wegen Verfertigung der Faltröcke E. E. Publicum aufzuwarten.,,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,1615,1548,557/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t2,N,1,28335,1769-01-05,5,3,1,FALSE,FALSE,,,,,de,,"Bey Hrn. Emanuel Burckhardt in der Weissengaß ist nebst seinen schon bekanten Strumpfwaaren wiederum angelangt: Feine Galet-seidene Mann und Weiber-Handschuh, inwendig aufgekratzt, sehr gut für den Winter, nebst feinem Englichen Pflaster, welches für alle Schäden zu gebrauchen, alles in billigem Preis.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,2172,1548,645/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t3,N,1,28335,1769-01-05,5,4,1,FALSE,FALSE,,,,,de,,"3. Zu einem Kreutzstock Fensterflügel mit kleinen runden Scheiben. Eine noch neue ganz nußbäumterne Commoden, und ein mößingen neues Fisch-Becken, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,2817,1548,403/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t4,N,1,28335,1769-01-05,5,5,1,FALSE,FALSE,,,,,de,,"4. Zween Sessel mit Moquet gefüeterten Lehnen und Sitzen, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,3220,1548,232/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t5,N,1,28335,1769-01-05,5,6,1,FALSE,FALSE,,,,,de,,"1. Ein neuer Moden-farber tüchener Rock und Plüschen Camisol und Hosen, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,3452,1548,227/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t6,N,1,28335,1769-01-05,5,7,1,FALSE,FALSE,,,,,de,,"6. Drey Saum rothen Krenzacher-Wein von 1762 à 8 Rthaler der Saum. Sieben Saum dito von 1765 à 6 Nthaler: Endlich 10 Saum weissen Marggräfer-Wein von 1767 à 14 lb. der Saum, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/326,3679,1548,485/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t7,N,1,28335,1769-01-05,5,8,1,FALSE,FALSE,,,,,de,,7. Bey Mstr. Jakob Frey an der Streitgaß sind schöne Canari-Vögel männlicher Art in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/28340_0000/315,4164,1559,150/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/28340_0000/1900,1430,1570,170/full/0/default.jpg","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t9,N,1,28335,1769-01-05,5,9,1,FALSE,FALSE,,,,,de,,8. Bey Hrn. Joh. Jakob Bauler Jgr. an der untern Freyenstraß sind frische süsse Holländische Pickings in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/28340_0000/1900,1600,1570,253/full/0/default.jpg","","","","","","","","","",saleoffer
e12a2fb3-364d-5948-b629-929b56c47005/t10,N,1,28335,1769-01-05,5,10,1,FALSE,FALSE,,,,,de,,"9. Vier à 5 Saum guter alter rother 6ager Marggräfer-Wein welcher zu Hypokras ist angebrochen worden, à 2 Ldors der Saum, samethaft oder nach Belieben zu haben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/28340_0000/1900,1853,1570,397/full/0/default.jpg","","","","","","","","","",saleoffer
