id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
9bdb4222-a7b0-57e2-96df-b638855235b3/t0,N,1,13226,1763-01-06,5,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/13231_0000/511,1419,1515,133/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t1,N,1,13226,1763-01-06,5,2,1,FALSE,FALSE,,,,,de,,"1. Bey Hrn. Burkhardt dem Zuckerbeck am Baümlein sind annoch schöne grosse Italiänische Maronen das Pfund à 15 Rabben; ferner schöne Feigen dito, wie auch extra feiner Chocolade zu haben.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,1552,1521,377/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t2,N,1,13226,1763-01-06,5,3,1,FALSE,FALSE,,,,,de,,"2. Ein Montur-Pferd von der Grösse eines Dragoner-Pferds, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,1929,1521,234/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t3,N,1,13226,1763-01-06,5,4,1,FALSE,FALSE,,,,,de,,3. Bey Frau Gaßin in der Aeschemer-Vorstadt ist gutes Saurkraut wie auch saure Ruben in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,2163,1521,214/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t4,N,1,13226,1763-01-06,5,5,1,FALSE,FALSE,,,,,de,,"4. Ein soviel als neuer Fagot oder Basson samt 3 Aufsätzen: Ferner verschiedene ganze Concerto, darunter 2 zum Fagot, auch etliche Duo von den besten Componisten, wie auch sehr rare Stuck zu Waldhörnern nach dem neusten Gusto, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/506,2377,1520,543/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t5,N,1,13226,1763-01-06,5,6,1,FALSE,FALSE,,,,,de,,"5. Vier à 5 Saum alter rother Margräfer-Wein der Saum à fl 12, davon Muster bey Herrn Thurneysen am Baümlein zu haben.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/509,2920,1517,252/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t6,N,1,13226,1763-01-06,5,7,1,FALSE,FALSE,,,,,de,,"6. Zwey Paar weiche Stiefel: Ein silberner Degen, und eine Garnitur silberne Rinken in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/511,3172,1515,229/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t7,N,1,13226,1763-01-06,5,8,1,FALSE,FALSE,,,,,de,,"7. Bey Hrn. Ludwig Gyßler auf dem Kornmarkt ist aller Gattung fein Fayance-Geschirr, wie auch Tassen und Thee-Kanten von Engl. Erden in sehr biligem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/505,3401,1521,303/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t8,N,1,13226,1763-01-06,5,9,1,FALSE,FALSE,,,,,de,,"8. Zwo eichene sehr wohl conditionirte beschlagene Thüren ohne Verkleidung, in billigem Preis, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/500,3704,1526,307/full/0/default.jpg","","","","","","","","","",saleoffer
9bdb4222-a7b0-57e2-96df-b638855235b3/t9,N,1,13226,1763-01-06,5,10,1,FALSE,FALSE,,,,,de,,"9. Drey, theils neue, kleine Posamenter-Stühl in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/13231_0000/500,4011,1526,160/full/0/default.jpg","","","","","","","","","",saleoffer
