id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
f90120d9-de3b-5de3-821e-3011804d6b0a/t0,N,1,10840,1750-01-01,7,1,unpaginiert,TRUE,FALSE,,,,,de,,Es wird zum Verkauff angetragen:,,"https://iiif.avisblatt.freizo.org/image/10847_0000/138,1278,1639,149/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t1,N,1,10840,1750-01-01,7,2,unpaginiert,FALSE,FALSE,,,,,de,,"1. Eine Behausung zum hintern Paradis an der Uthengasse in Klein-Basel, mit 2. Stuben, 2. Nebenkammeren ; 2. Kuchin-Kammeren, Keller, Stallung, Höflin und Gärtlin.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/138,1427,1639,334/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t2,N,1,10840,1750-01-01,7,3,unpaginiert,FALSE,FALSE,,,,,de,,"2. Ein Mannensitz in St. Leonhards -Kirch, auf dem Graben-Lettner, in dem vordern Reyhen, ist zu verkauffen oder zu verleyhen.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,1761,1644,233/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t3,N,1,10840,1750-01-01,7,4,unpaginiert,FALSE,FALSE,,,,,de,,3. Zwey noch gantz neue weisse tannerne Commodes.,,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,1994,1644,154/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t4,N,1,10840,1750-01-01,7,5,unpaginiert,FALSE,FALSE,,,,,de,,"4. Ein Stock unberegnetes Heu, beym Centner oder beym Claffter, ist an der obern Klybeck, um billichen Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,2148,1644,238/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t5,N,1,10840,1750-01-01,7,6,unpaginiert,FALSE,FALSE,,,,,de,,"5. Conrad Daniel Kleinknechts, Ulm. Pastor. Leipheim. zuverläßige Nachricht, von der, durch das Blut des erwürgten Lammes theur erkaufften Schwartzen Schaaf- und Lämmer- Heerde, oder von den neu-bekehrten Malabarischen Christen in Ost-Indien auf der Königl. Dänischen Küsten Coromandel, u. à 54. xr.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,2386,1644,530/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t6,N,1,10840,1750-01-01,7,7,unpaginiert,FALSE,FALSE,,,,,de,,"6. Herrn Christoff Carl Ludwigs von Pfeil Apocalpptische Lieder, von der offenbarten Herrlichkeit und Zukunfft des HErrn ꝛc. à 20. xr.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,2916,1644,234/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t7,N,1,10840,1750-01-01,7,8,unpaginiert,FALSE,FALSE,,,,,de,,"7. Die vierzehende Continuation der ausführlichen Nachrichten von den Saltzburgischen Emigranten, die sich in America niedergelassen haben, ꝛ. à 12. xr.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,3150,1644,302/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t8,N,1,10840,1750-01-01,7,9,unpaginiert,FALSE,FALSE,,,,,de,,"3. Eine mechanische neu-erfundene Machine, mittelst welcher man die stillen Wasser und Sodbrünnen in die Höhe ziehen, und, als lebendiges Wasser, lauffend und springend machen kan.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/133,3452,1644,323/full/0/default.jpg","","","","","","","","","",saleoffer
f90120d9-de3b-5de3-821e-3011804d6b0a/t9,N,1,10840,1750-01-01,7,10,unpaginiert,FALSE,FALSE,,,,,de,,"9. Bey Frau Merian zum Fisch-Grath, ist guter Hypocras, die Maas à 12. ß. zu haben.",,"https://iiif.avisblatt.freizo.org/image/10847_0000/122,3775,1655,170/full/0/default.jpg","","","","","","","","","",saleoffer
