id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
522bac0c-6d09-5c76-abbc-3d211140ae9b/t0,N,1,12276,1756-01-01,3,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/12279_0000/109,1217,1621,172/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t1,N,1,12276,1756-01-01,3,2,1,FALSE,FALSE,,,,,de,,"1. Eine extra schön und grosse Pendule, so nur alle 14. Tag aufzuziehen, repetirt und wohl schlagt ist im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/124,1389,1606,330/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t2,N,1,12276,1756-01-01,3,3,1,FALSE,FALSE,,,,,de,,"2. Drey schöne Weiber-Marter zu reinem Stoß dienlich, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/130,1719,1600,175/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t3,N,1,12276,1756-01-01,3,4,1,FALSE,FALSE,,,,,de,,"3. Bey Hrn. Thommen, auf dem Blumenplaz sind etliche ganz ausgemachte graue wachstüchene Caputrok und Capüchons in billigem Preis zu haben: auch könte er beliebigen fallsl dergleichen von seidenem Wachstuch verschaffen, wenns bestellt würde.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/130,1894,1600,460/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t4,N,1,12276,1756-01-01,3,5,1,FALSE,FALSE,,,,,de,,"4. Bey Mstr. Isaac Heu dem Einspäniger am Spahlenberg, ist ein Haufe verwährter Bau in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/130,2354,1600,242/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t5,N,1,12276,1756-01-01,3,6,1,FALSE,FALSE,,,,,de,,"5. Bey Hrn. Sensal Mit am Rindermarkt sind schöne frische Balchen, Stot- und Mollifisch und Holländische Häring in billigen Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/140,2596,1590,310/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t6,N,1,12276,1756-01-01,3,7,1,FALSE,FALSE,,,,,de,,"6. Eine nußbaumene geformierte Wiege, welche auf einem Creutz in Zäpfen lauft. Ein dito Brod-Troglein. Ein dito Büffet. Ein schon ausgeschuitzt Rößlein auf Schwingen für Kinder, samt einem halb Dutzend nußbaumenen Sessel-Gestell, bey Frau Pfannenschmidt in der Weissengaß.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/135,2906,1595,552/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t7,N,1,12276,1756-01-01,3,8,1,FALSE,FALSE,,,,,de,,"7. Bey Hrn. Burkhardt zum Riesen sind wiederum fresch angelangt und zu haben: Schöne Genueser-Citrohlen und bittere Pomerantzen wie auch extra schöne grosse Italianische Feigen und Meextrauben, schoner gruner Citronaden und extra feiner Chocolade.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/140,3458,1590,475/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t8,N,1,12276,1756-01-01,3,9,1,FALSE,FALSE,,,,,de,,"8. Zwey schöne Pferde, so wol zum Ziehen alt zum Reiten tauglich, circa 6. Jahr alt, von eben rechter Grosse, an Bureau principal à St. Louns zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/145,3933,1585,345/full/0/default.jpg","","","","","","","","","",saleoffer
522bac0c-6d09-5c76-abbc-3d211140ae9b/t9,N,1,12276,1756-01-01,3,10,1,FALSE,FALSE,,,,,de,,"9. Wo 4. Saum extra guter rother purer Crenzacher-Wein von Anno 1753., wie auch 21 Saum rother dito von Anno 1754. zu haben, kan bey Mstr. Johann von Mechel dem Küfer am Blumen-Rain erfragt werden.",,"https://iiif.avisblatt.freizo.org/image/12279_0000/140,4278,1590,217/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/12279_0000/1761,1229,1600,227/full/0/default.jpg","","","","","","","","",saleoffer
