id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
0068ee65-62a8-5cde-8502-2097caa94316/t0,N,1,25810,1760-01-03,3,1,1,TRUE,FALSE,,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/25813_0000/222,1200,1591,160/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t1,N,1,25810,1760-01-03,3,2,1,FALSE,FALSE,,,"1. Bey Herrn Christoff Bolly Buchbinder beym Kornmarkthrunnen wird bis zukünftigen Montag der 2te Theil der Helden-Staats- und Lebens-Geschichte Friderichs des 2ten Königs in Preussen ausgegeben, die Herrn Pränumeranten belieben derowegen ihren Nachschuß einzusenden, und zugleich auf den 3ten Teil zu pränumerieren, auch sind für Herrn Liebhabere noch einige Eremplar vom ersten Teil übrig. Ferners ist bey ihme zu haben. Die Historie des Kriegszwischen den Preussen und ihren Bundsgenossen und den Oestreicheren und ihren Bundsgenossen von dem Einfall in Sachsen an, wie solche beschreibet, R. Simeon Ben Joachai, mit vielen Kupfertafeln, worinnen alle Schlachtem und Belagerungen, so in disem Kriege vorgefallen, deutlich in Kupfer vorgestellt. Erster und zweyter Teil, der Teil à fl. 1. 4. kr.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/217,1360,1596,1364/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t2,N,1,25810,1760-01-03,3,3,1,FALSE,FALSE,,,"2. Es hat jemand einen extra guten alten Arner- Käß bekommen, von welchem man etlichen guten Freunden ein Viertel davon geben thäte; das Pfund kommt mit denen Unkösten 26. Rabben; man offeriret Müsterlein zur Probe, wo solcher zu haben, ist im Berichthaus zu vernemmen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/201,2724,1609,535/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t3,N,1,25810,1760-01-03,3,4,1,FALSE,FALSE,,,"3. Sieur Demarêt à Hüningue hat die Ehre dem E. Publiko folgende Weine zu offeriren: Burgunder-Wein, alt und neu, roth und weiß, Mußcateller, von Frontignac, Comp de perdrix, St. Peret, Heremtage, de Tavel, Coterotie, de Cornase, Champagner, Alicante, Mallaga; Feines Oel aus Provenee und ordinaires. Allerhand feine Liqueurs und Langedocker Brandtewein, alles in billigem Preis; Auch schenkt er einen guten ordingiren Weinf aus. Im übrigen bittet Obiger höflichst seinel bekannten Herren und Freunde von Basel, daß sie mit ihrer bisher erzeigten Gewogenheit gegen ihne fortfahren möchten, und hat die Ehre ihnen samtlich ein mit allem Wohlseyn beglücktes neues Jahr anzuwünschen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/201,3259,1607,1241/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t4,N,1,25810,1760-01-03,3,5,1,FALSE,FALSE,,,"4. Bey Mstr. Johannes Strauman in Mutten; ist eine schöne, brave, auf neue Art gemachte 8 Frucht-Mühle, die Frucht auf eine leichte Art zu saübern, in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1818,1190,1617,329/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t5,N,1,25810,1760-01-03,3,6,1,FALSE,FALSE,,,"55. Funfzehen Stuck schöne Citronen-gelbe und grüne Canarie-Vögel beiderley Geschlecht, die Männlein haben ein anmuhtiges Gesang; wie auch Kesig und Paarhaüslein, alles in billigem Preis; im Berichthaus ohne Entgelt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1818,1519,1617,448/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t6,N,1,25810,1760-01-03,3,7,1,FALSE,FALSE,,,"6. Eine Partey Fenster mit runden Spiegelscheiben und mit gemeinen Scheiben, mit neu verzintem Beschlag und Fenster-Stänglein, alle noch soviel als neu, in biligem Preis; bey Mr. Albrecht Lotz dem Glaser auf dem Barfusserplatz zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1818,1967,1617,458/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t7,N,1,25810,1760-01-03,3,8,1,FALSE,FALSE,,,"7. Eine Behausung in St. Johann Vorstadt auf der Rheinseiten, einseits neben Meister Oßwald Schneilin, anderseits neben Herrn Thurneysen Buchhaus, ist sich deßwegen zu melden bey Meister Albrecht Preißwerk dem Fischer.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1818,2425,1617,361/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t8,N,1,25810,1760-01-03,3,9,1,FALSE,FALSE,,,"8. Ein kupffernes Schifflein, so in einen Ofen oder Künst-Oefelin zu gebrauchen. 6. mößingene Schaalen, für einen Specierer oder sonst in eine Haushaltung. Ein mößingenes Einsatz- Gewicht, vom Loth bis auf 16. Pfund schwer; im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1816,2786,1619,463/full/0/default.jpg","","","","","","","","","",saleoffer
0068ee65-62a8-5cde-8502-2097caa94316/t9,N,1,25810,1760-01-03,3,10,1,FALSE,FALSE,,,"9. Bey Herrn Johannes Kiburt am Rheinsprung ist frisch angelangt und in billigem Preis zu haben: Neue jtaliänische Feigen, Brugnoles und Mandeln in Schaalen.",,"https://iiif.avisblatt.freizo.org/image/25813_0000/1814,3249,1621,299/full/0/default.jpg","","","","","","","","","",saleoffer
