id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
6aeb54fb-e20c-5353-a595-140724c340a7/t0,N,1,24366,1744-01-02,7,1,1,FALSE,FALSE,,,"As Sorgen volle Jahr, hal endlich sich geendet S Ein Neues tritt heran: Wer hat so viele Noth, ab unserm Haubt gewendet ? Hat Basel diß gethan 2 ASR Du sahst in deinem Wall, offt Horden Krieger schwärmen Und wurdest nicht erschreckt; Du hörtest in dem Schlaf der Stücke Donner lärmen Und niemand ward erweckt. Der Friede, der verbannt, sein Vatterland verlohren Muß irrend zu dir fliehn, Du sähest ihn betrübt durch deine sichre Thoren Zur letzten Freystatt ziehn. Rt lB Mars schmeichelte sich zwar von dir ihn wegzujagen, Sein Hertz war drob erfreüt, Doch dorfft ihn nie sein Schwerd in deinem Schoose schlagen Weil ihm ein schärfftes dräut. ER Wer war der starcke Schutz 2 durch wen stund unbekümmert Ein schwaches Basel vest 2 Es war der Fürsten Fürst, der Königs-Stühl zertrümmert Wenn nur Sein Othem bläßt. 8 Au R. Er sprach zu Seinem Zorn, zeuch aus mit deis nen Plagen Wie sich das Meer ergießt, Allein Helvetien verbiet ich Dir zu schlagen Das jetzt mein Gosen ist. ARB Die Schwerdter hören es: entrinnen aus den Scheiden Vom Phrat biß an den Rhein-, Mit grosser Wut und Grimm, die Völcker abzuweiden, Und schönen uns allein. RAS Wirst du mit Danckbarkeit, nun diese Gnad erkennen O sehr beglückte Stadt Wird dein gerührtes. Hertz, ein reines Oufer b. enuen Tem ders erhalten (erlöset) hat, S. 8. . So wird dein Bundes-GOtt dich fer erhin beschützen Mit seiner starcken Hand, Er wird dein Hüter seyn, Er wird dich unterstützen In aller Noth und Schand. Rt Wirst du Ihn aber ncht, wie sichs gebühret, ehren Mit reiner Danckbarkeit, So wird das Schutz-Schwerd sich auf deinen Scheitel. kehren Das deinen Feinden dräut.",,"https://iiif.avisblatt.freizo.org/image/24373_0000/236,2935,1628,1418/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24373_0000/1910,2914,1633,1327/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24374_0000/493,462,1602,2021/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24374_0000/2100,462,1674,2019/full/0/default.jpg","","","","","","",
57bf6a86-f3f6-547a-9b64-33a4d2481205/t2,N,1,24366,1744-01-02,8,1,2,TRUE,FALSE,,,Es wird zum Verkauff angetragen:,,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,2565,1607,231/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t3,N,1,24366,1744-01-02,8,2,2,FALSE,FALSE,,,3. Ein so viel als neuer nicht gar langer schwartzer tüchener Mantel.,,"https://iiif.avisblatt.freizo.org/image/24374_0000/484,2796,1617,166/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t4,N,1,24366,1744-01-02,8,3,2,FALSE,FALSE,,,"2. Ein mit Silber vergüldten Rahmen beschlagenes Psalm-Buch, so geschmöltzte Blättlein in der Mitte hat.",,"https://iiif.avisblatt.freizo.org/image/24374_0000/480,2962,1621,229/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t5,N,1,24366,1744-01-02,8,4,2,FALSE,FALSE,,,87 Drey silberne Löffel.,,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,3191,1608,73/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t6,N,1,24366,1744-01-02,8,5,2,FALSE,FALSE,,,4. Zwey von Stroh geflochtene Sessei-,,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,3264,1608,83/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t7,N,1,24366,1744-01-02,8,6,2,FALSE,FALSE,,,"5. Ein so gut als neuer frisch- gemahlter Hauß- Schlitten samt aller Zugehörde, um 10. sie",,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,3347,1608,121/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t8,N,1,24366,1744-01-02,8,7,2,FALSE,FALSE,,,"6. Bey Hrn. Johannes Heyer dem Buchdrucker, wohnhafft an dem Rheinsprung in dem Hauß zur Höle genandt, sind grune und Citronen-farbige Canari-Vögelin, männlicher Art, um billigen Preiß zu verkauffen.",,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,3468,1608,380/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t9,N,1,24366,1744-01-02,8,8,2,FALSE,FALSE,,,"7. Ein sanberer nußbäumerner Kasten mit gewundenen Säulen, ist im Bericht-Hauß zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,3848,1607,231/full/0/default.jpg","","","","","","","","","",saleoffer
57bf6a86-f3f6-547a-9b64-33a4d2481205/t10,N,1,24366,1744-01-02,8,9,2,FALSE,FALSE,,,"8. Ein Weibersitzz in dem Münster, in dem Rost, da man den Herrn Pfarrer ins Angesicht sehen und alle Worte wohl verstehen kan; das mehrere davon ist bey Herrn Heüßler dem Siegrist allda zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/24374_0000/493,4079,1608,287/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/24374_0000/2104,2641,1670,185/full/0/default.jpg","","","","","","","","",saleoffer
