id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
8812e944-08bc-50df-a586-4878b8019186/t0,N,1,37691,1792-01-05,5,1,1,TRUE,FALSE,,,Es wird zum Verkaufangetragen:,,"https://iiif.avisblatt.freizo.org/image/37696_0000/284,1653,1497,162/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t1,N,1,37691,1792-01-05,5,2,1,FALSE,FALSE,,,"1. Etliche Feder- und Gewichtuhren, auch Bräter und Caffeemühlen sind um billigen Preis ey Hrn. Johannes Bossardt, Uhrenmacher oben am Spahlenberg, zu haben.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/284,1815,1497,412/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t2,N,1,37691,1792-01-05,5,3,1,FALSE,FALSE,,,"2. Im Berichthaus sind französische Aßignaten, jedes zu 5eäcivres, zu 25 vom Hundert Verlurst, so wie auch kleinere, jedes zu 5 Livres, zu 16 vom Hundert Verlurst, nach Belieben zu haben.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/284,2227,1497,397/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t3,N,1,37691,1792-01-05,5,4,1,FALSE,FALSE,,,"3. Eine carmoisinrothe damastene Tapete, enthaltend 4; Pariferstäb, samt den dazu gehörigen goldnen Rahmen; 10 Sessel von nußbaumenem Gestell, mit carmbifinrothem Damast überzogen, nebst einem Sopha für; Personen; zween romanische aufgezogene Umhäng von weiß und rothem Gros de tour, samt den zwey dazu gehörigen Brettern Schnüren und Quasten von Seiden; zwey kleine Fen. sterkissen von weiß und rothem Sommerzeug; zwo eiserne Fensterstangen, mit den dazu gehörigen Rädlein; zween im Feuer vergoldte Fenerhünd, samt Schaufel, Kluft und Haken, wie auch 2 Futer von Blech über besagte Feuerhünd; zween mit goldnen. Rahmen versehene Trumeaux, jeder zu 2 Glas, deren Höhe zu 6 Schuh, und einer von einem Glas, zu 5 Schuh, 8 Zoll hoch; zwey Paar Bras de cheminee, im Fener vergoldt; ein Dessus de vorte, mit einem vergoldten Blümenstock, und endlich ein Fensterbrett mit vergoldtem Stab So sich Liebhabere zu einem oder dem andern finden sollten, denen offerirt man, die Bezahlung in Aßignaten anzunehmen.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/284,2624,1497,1778/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/37696_0000/1812,1648,1502,419/full/0/default.jpg","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t5,N,1,37691,1792-01-05,5,5,1,FALSE,FALSE,,,"4. Das Hen äb ohngefehr 15 Jucharten ohngewässerten Matten, bey schönem Wetter eingesammelt, bey Hrn. Abr. Blum in der St. Albanvorstadt.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,2067,1502,324/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t6,N,1,37691,1792-01-05,5,6,1,FALSE,FALSE,,,"5. Hr. J. R. Bury an der Huthgaß zum Hund offerirt zum Verkauf im Grossen wie im Kleinen: Ein sehr schönes Assortiment Indienne, vom feinsten bis zum geringsten, ferner Mouchoirs, Schaols, grosse und kleine, astindische Artickel, als Nanguin, Baumrindezeug, ehinesische Nastucher und von Pondichery ꝛc.; alleß. in billigem Preis.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,2391,1502,707/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t7,N,1,37691,1792-01-05,5,7,1,FALSE,FALSE,,,"6. Mr. J. N. Bury, à la maison du chien, offre à vendre en gros & en detail, un tres bel assortiment dIIndienne, des plus fins jusqu au plus ordinaires, puis des Mouchoirs, Schaols, grands & petits, des articles des lndes, Nanguin, Ecorce darbre jaspe & um, Mouchoirs de la Chine & de Pondichery &c.; le tout au juste prix.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,3098,1502,703/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t8,N,1,37691,1792-01-05,5,8,1,FALSE,FALSE,,,"7. Bey Hrn. Daniel de Robert Mitz am Rindermarkt ist zu haben: Frische geweichte Stockfisch, frische holländische Häring, und guter Ursulakäs.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,3801,1502,328/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t9,N,1,37691,1792-01-05,5,9,1,FALSE,FALSE,,,"8. Extra gutes altes Kirschwasser, A18 Btz. die Maas, nach Belieben davon zu haben.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,4129,1502,153/full/0/default.jpg","","","","","","","","","",saleoffer
8812e944-08bc-50df-a586-4878b8019186/t10,N,1,37691,1792-01-05,5,10,1,FALSE,FALSE,,,"9. Nach vielfältiger Nachfrage dienet E. E. Publiko zur Nachricht, daß bey denen Herren Geign und Bernoulli nunmehro von denen schönen neuen grossen Feigen angelangt und zu haben sind.",,"https://iiif.avisblatt.freizo.org/image/37696_0000/1812,4282,1502,120/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/37697_0000/558,492,1483,319/full/0/default.jpg","","","","","","","","",saleoffer
