id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
67889dd6-5115-5e1d-975d-46b8a832dbbd/t0,N,1,31262,1773-01-07,7,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/31269_0000/386,1417,1548,177/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t1,N,1,31262,1773-01-07,7,2,1,FALSE,FALSE,,,,,de,,"1. Die Ottendorsische doppelte Scheüer und Stallung zu 4. Pferden, samt einer grossen Heübühne und einem Höflein , darinnen eine Baugrube, wie der Augenschein zeigen wird, und ist sich darum bey Herrn Kern an der Streitgaß anzumelden.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/386,1594,1548,490/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t2,N,1,31262,1773-01-07,7,3,1,FALSE,FALSE,,,,,de,,"2. Die Berlinische deutsche Bibliotheck samt Fortsetzung um den halben Preis, bey Herrn Scholer auf der Rheinbruck zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/360,2084,1574,318/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t3,N,1,31262,1773-01-07,7,4,1,FALSE,FALSE,,,,,de,,"3. Eine so viel als neue Madratzen in billichem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/386,2402,1548,135/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t4,N,1,31262,1773-01-07,7,5,1,FALSE,FALSE,,,,,de,,"4. Das ehemals denen Brandmüllerischen Herren Erben zuständige Antheil des Buchhauses in St. Johann Vorstadt, einseits neben Mhghrn. Rathsherrn Burkhardt zugehörigen Remisen; anderseits neben Frau Rathsherrin Fürstenbergers sel. Herren Erben Behausung gelegen, bestehend in dem mittlern Boden, stehet an einen Liebhaber um billichen Preis zu verkaufen; Wo sich deshalben anzumelden, ist in dem Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/386,2537,1548,896/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t5,N,1,31262,1773-01-07,7,6,1,FALSE,FALSE,,,,,de,,"5. Ein neues Knabenkleid, blauen Rock mit rothen Kamisol und Hosen für einen s Jährigen Knaben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/381,3433,1553,313/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t6,N,1,31262,1773-01-07,7,7,1,FALSE,FALSE,,,,,de,,"6. Schöne neue Schnür in Strangen beym Pfund, und etliche in Stroh geflochtene Glas-Guttern nebst allerhand altem Eisen, theils in Stangen, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/376,3746,1558,463/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t7,N,1,31262,1773-01-07,7,8,1,FALSE,FALSE,,,,,de,,"7. Eine Sommer-Bethdecke, beyderseits mit Indiennen in billichem Preis, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/1960,1397,1532,276/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t8,N,1,31262,1773-01-07,7,9,1,FALSE,FALSE,,,,,de,,8. Zehen Saum guter weisser Weiler-Wein von 1772. im Berichthaus zu erfragen.,,"https://iiif.avisblatt.freizo.org/image/31269_0000/1960,1673,1532,130/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t9,N,1,31262,1773-01-07,7,10,1,FALSE,FALSE,,,,,de,,"9. Ein grosser zweythüriger nußbäumerner wohlbeschlagener Kleider-Kasten, aus Mangel Platzes; Item eine so viel als neue Stick-Drommel, alles in billichem Preis im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/1960,1803,1532,422/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t10,N,1,31262,1773-01-07,7,11,1,FALSE,FALSE,,,,,de,,10. Bey Jgfr. Salome Cellari an der Schneidergaß ist in Commißion zu haben : Ein schöner Frauenzimmer-Schlitten-Huth mit einer goldenen Point d Espagne.,,"https://iiif.avisblatt.freizo.org/image/31269_0000/1960,2225,1532,318/full/0/default.jpg","","","","","","","","","",saleoffer
67889dd6-5115-5e1d-975d-46b8a832dbbd/t11,N,1,31262,1773-01-07,7,12,1,FALSE,FALSE,,,,,de,,"11. Bey Frau Wittib Fäsch an der Schneidergaß ist zu haben : Frische Holländische Häring, süsse Picking, und frische Mollifisch, alles in billichem Preis.",,"https://iiif.avisblatt.freizo.org/image/31269_0000/1960,2543,1532,312/full/0/default.jpg","","","","","","","","","",saleoffer
