id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t0,N,1,29213,1771-01-03,5,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen,,"https://iiif.avisblatt.freizo.org/image/29218_0000/523,1472,1544,176/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t1,N,1,29213,1771-01-03,5,2,1,FALSE,FALSE,,,,,de,,"1. Wo schöne junge und alte von allerhand Farben englische Hüner, in billigem Preis zu haben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/565,1682,1565,261/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t2,N,1,29213,1771-01-03,5,3,1,FALSE,FALSE,,,,,de,,"2. Eine oder zwey extra schöne und gute Melch- Kühe, in billigem Preis im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/565,1943,1565,239/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t3,N,1,29213,1771-01-03,5,4,1,FALSE,FALSE,,,,,de,,"3. Auf der Metzger-Stuben in Großhüningen sind Sessel von Binzen geflochten, das halb Dutzend à 15. Lipres in französischer Währung zu haben.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/559,2182,1571,314/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t4,N,1,29213,1771-01-03,5,5,1,FALSE,FALSE,,,,,de,,"4. Ein grosser rother Ratiner-Ueberrock samt Camisol, in billigem Preis bey Mstr. Hermann Friedmann in der Weissengaß zu haben.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/565,2496,1565,245/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t5,N,1,29213,1771-01-03,5,6,1,FALSE,FALSE,,,,,de,,. Bey Hrn. Joh. Jakob Bauler Jgr. an der untern Freyenstraß sind wiederum frische süsse Holländische Picking in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/29218_0000/575,2741,1555,309/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t6,N,1,29213,1771-01-03,5,7,1,FALSE,FALSE,,,,,de,,"6. Eine gut gehende Stock oder Büffert-Uhr, die reputirt in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/570,3050,1560,239/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t7,N,1,29213,1771-01-03,5,8,1,FALSE,FALSE,,,,,de,,"7. Etliche nußbäumerne und eicherne Schreibtische, wie auch tannerne Kästen mit eingefaßten Thüren und nußbäumernen Thürlein, bey Mstr. Kündig Schreiner, hinterm Todtentantz.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/581,3289,1549,410/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t8,N,1,29213,1771-01-03,5,9,1,FALSE,FALSE,,,,,de,,"5. Eine anmuthige Behausung an der Augustinergaß gegen dem Rhein, einseits neben Hrn. Christof Debary dem Handelsmann, anderseits Tit. Hrn. Doct. und Prof. Falckner gelegen. In Ermanglung eines Käufers ist das mittlere Losament von einer Stube etlichen Kammeren, Somerhaus, Kuchin und Keller samt Esterichen, an stille Leut zu verleihen, wo sich deßhalben anzumelden ist im Berichthaus zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/581,3699,1549,638/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/29218_0000/2161,1480,1576,261/full/0/default.jpg","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t10,N,1,29213,1771-01-03,5,10,1,FALSE,FALSE,,,,,de,,"9. Bey Hrn. Daniel de Robert Mitz am Rindermarckt sind zu haben, frische Lappretan oder Mollifisch, frische grosse Holländische Häring, und dito süsse Pickings, wie auch guter Ursula-Käß in billigem Preis.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2151,1741,1586,420/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t11,N,1,29213,1771-01-03,5,11,1,FALSE,FALSE,,,,,de,,"10. Ein noch soviel als neues Creve-Stößlein mit weissem Atlas, im Berichthaus um 3. Rthaler zu haben.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,2161,1576,250/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t12,N,1,29213,1771-01-03,5,12,1,FALSE,FALSE,,,,,de,,"11. Ungefehr 10. bis 12. Saum rohter 1768. Wein, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,2411,1576,234/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t13,N,1,29213,1771-01-03,5,13,1,FALSE,FALSE,,,,,de,,"12. Ein schwarz Sammet Halstuch mit Lamenkrönlein garnirt und eine Coefe um 4. Gulden zusammen. Ein Laidhalstuch samt Bansoleten von Drap de Dames um 1. Rthaler: zusammen, soviel als neu. Zwey rohte Federstößlein. Eine Rosenfarbe neue gestepte seidene Junten, alles im Berichthaus zu sehen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,2645,1576,644/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t14,N,1,29213,1771-01-03,5,14,1,FALSE,FALSE,,,,,de,,"13. Neun Saum extra guter alter rohter Crenzacherwein von 1762. um 3. Ndors der Saum, davon nach Belieben zu haben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,3289,1576,325/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t15,N,1,29213,1771-01-03,5,15,1,FALSE,FALSE,,,,,de,,14. Au der Schützenmatten ist extra guter Reppiswein in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,3614,1576,169/full/0/default.jpg","","","","","","","","","",saleoffer
824307ab-1b4f-5a7e-a93f-7f66a4b348b9/t16,N,1,29213,1771-01-03,5,16,1,FALSE,FALSE,,,,,de,,"15. Bey Herrn Samuel Haag dem Buchbinder am Spalenberg ist zu haben: Der sehr beliebte Gothaische Hofcalender der zum Nutzen und Vergnügen eingerichtet auf das Jahr 1771. enthaltende eine vollkommene Genealogie aller regierenden Häubteren, Gehalt verschiedener schiedener Maassen, Gewichten und Münten, Erfindung der Manufacturen, Schiffrechnungakunst, Preis verschiedener Waaren und sonsten noch viele zur Kaufmanschaft und Oeconomie dienlicher Sachen, sehr sau. ber in Pergament eingebunden und mit feinen Kupfern geziert, sowohl deutsch als fran. gösisch, das Stück kostet 1. fl. 12. kr. Fer ner: Calendrie de la Caur de france beau. coup augmentè pour Panné 1771. in Safsian eingebunden, à 52. kr. das Stück. Wie auch Etrennes mignones curieuses & utiles 8rec plusieurs Augmentations pour lanne 11771. auch in Safftan eingebunden, à 36. kr.",,"https://iiif.avisblatt.freizo.org/image/29218_0000/2161,3783,1576,570/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/29219_0000/478,503,1544,1122/full/0/default.jpg","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t1,N,1,29213,1771-01-03,6,1,2,FALSE,FALSE,,,,,de,,"16. Ein ganz neuer Vehpelzener Weiberschlup- 5fer, zwey dito von schwarzem Sammet, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/453,1625,1569,241/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t2,N,1,29213,1771-01-03,6,2,2,FALSE,FALSE,,,,,de,,"17. Eine kirschbäumerne soviel als neue beschlagene Commoden aus Mangel des Platzes, im Berichthaus ohne Entgeld zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/453,1866,1569,241/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t3,N,1,29213,1771-01-03,6,3,2,FALSE,FALSE,,,,,de,,"18. Bey weme extra feine weisse gespunnene schon zwey und dreyfach auf Knaulen gewundene Baumwollen zu Liechter-Dachten zu haben, ist im Berichthaus ohne Entgeld zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/448,2107,1574,397/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t4,N,1,29213,1771-01-03,6,4,2,FALSE,FALSE,,,,,de,,"19. Bey Herrn Schölly auf der Eisengaß ist nebst seinen bekannten Bandwaaren auch in Commißion angelangt und zu verkaufen, von denen sehr schönen englischen Caffebretter, Servierteller, Wändleuchter, Liechtstöck, stählerne Liechtputzen und Tirebouchons, alles sehr schön und fein, und verspricht bilige Preise, weshalb er um gütigen Zuspruch bittet.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/468,2504,1554,714/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t5,N,1,29213,1771-01-03,6,5,2,FALSE,FALSE,,,,,de,,"20. Bey Herrn Johannes BacHosen dem Zuckerbeck am Bäumlein sind grosse italjänische Feigen, italjänische Haselnuß, aller Sorten frische Zuckerwaaren, alles in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/463,3218,1559,393/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t6,N,1,29213,1771-01-03,6,6,2,FALSE,FALSE,,,,,de,,"21. Bey Mstr. Jakob Ramsperger älter, unter der Linden sind zu haben: 1. Von denen schon bekannten, von schönem nußbäumernen Maser fournirten Commoden von allerley Sorten und Fassonen ; Item auch von denen neumodischen Dappo-Commoden, verschiedene mit Englischem Beschläg garnirt. Seeretairs von allethand Arten und Preisen, so schön als man sie begehrt von allerley fremdem Holtz.-Dito von denen schon bekannten Spieltischlein und neumodischen nußbäumernen Kleiderkästen von dem schönsten Maaser-Holtz sonmirt, und sonsten allerhand Schrriner-Arbeit, wie bekannt bey ihm zu finden.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/468,3611,1554,668/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/29219_0000/2047,478,1574,578/full/0/default.jpg","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t8,N,1,29213,1771-01-03,6,7,2,FALSE,FALSE,,,,,de,,"22. Ein roht Callmanderes, so viel als neues Kleidlein, für ein 15. Jähriges Töchterlein, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/2047,1056,1574,247/full/0/default.jpg","","","","","","","","","",saleoffer
e152f846-b537-556e-903c-e5b561da477c/t9,N,1,29213,1771-01-03,6,8,2,FALSE,FALSE,,,,,de,,"13. Ein Schildtkrotenes Psalmenbuch mit goldenen Schlossen, wie auch eine rohte taffente gestepte Junten, in billigem Preis, im Berichthaus ohne Entgeld zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/29219_0000/2047,1303,1574,322/full/0/default.jpg","","","","","","","","","",saleoffer
