id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t0,N,1,30321,1772-01-02,7,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/30328_0000/377,1527,1513,178/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t1,N,1,30321,1772-01-02,7,2,1,FALSE,FALSE,,,,,de,,"1. Eine Behausung neben Herrn Heinrich Herzog zu St. Alban, mit Gelegenheit wie der Angenschein zeigen wird, weshalben sich bey H. Heinrich Gysin zum grunen Adler anzumelden.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/367,1705,1523,422/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t2,N,1,30321,1772-01-02,7,3,1,FALSE,FALSE,,,,,de,,2. Auf der Schützen-Matten ist extra guter Räppis-Wein in billigem Preis zu haben.,,"https://iiif.avisblatt.freizo.org/image/30328_0000/362,2127,1528,153/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t3,N,1,30321,1772-01-02,7,4,1,FALSE,FALSE,,,,,de,,"3. Ein weiß und schwartz Camelotten Weiberkleid à 6. Pfund, im Berichthaus zu sehen. Item ein soviel als neüer silberner Degen nach der jetzigen Moden à 14. Neue Thaler.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/367,2280,1523,402/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t4,N,1,30321,1772-01-02,7,5,1,FALSE,FALSE,,,,,de,,"4. Bey Madame Streicher zu Altkirch im Elsaß sind 2. sechsjährige Kutschen-Pferdt sammt einer ; sitzigen Berlingot zu haben, weshalben sich an besagte Dame zu adreßiren.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/362,2682,1528,382/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t5,N,1,30321,1772-01-02,7,6,1,FALSE,FALSE,,,,,de,,"5. Ein Seidenrad mit 5. Winden in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/358,3064,1532,158/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t6,N,1,30321,1772-01-02,7,7,1,FALSE,FALSE,,,,,de,,"6. Ein so gut als neuer Federbräter sammt 2. Spissen; Ein Weiber-Marterstoß; ein Paar Weiber-Pelz-Laid-Handschuh, ein schwartz tüchener Laid-Mantel, und ein weiß und schwartz Kamelotten, Junten, Tschopen und Fürtuch für ein 10 Jährig Töchterlein, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/362,3222,1528,630/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t7,N,1,30321,1772-01-02,7,8,1,FALSE,FALSE,,,,,de,,"7. Eine mit Damast gekleidete Doggeten, ganz zum An- und Auskleiden, mit kleichsamen Gliedern. Item, eine gelbe Staub-Tapeten zu einem grossen Zimmer, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/358,3852,1532,406/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t8,N,1,30321,1772-01-02,7,9,1,FALSE,FALSE,,,,,de,,"8. Bey Mstr. Johannes Roth auf der Steinen-Bruck ist in Commißion zu haben. Schöner reiner Spinnal, in sehr biligem Preis.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/1900,1522,1527,352/full/0/default.jpg","","","","","","","","","",saleoffer
038b3e36-10ef-53a9-bcb3-8e5591ba9ad7/t9,N,1,30321,1772-01-02,7,10,1,FALSE,FALSE,,,,,de,,"9. Auf dem Schlathof bey Aesch sind eine gewisse Quantität Eichbäume, so zu Bauholz oder auch zu Faß-Daugen dienlich in billigem Preis zu haben, weshalben sich bey Herrn Landvogt in Aesch anzumelden.",,"https://iiif.avisblatt.freizo.org/image/30328_0000/1900,1874,1527,382/full/0/default.jpg","","","","","","","","","",saleoffer
