id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t0,N,1,25505,1758-01-05,3,1,3,TRUE,FALSE,,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,1179,1635,168/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t1,N,1,25505,1758-01-05,3,2,3,FALSE,FALSE,,,1. Die Behausung zum Soloturn samt laufenden Brunnen und übriger Gelegenheit wie der Augenschein zeigen wird. Eine Reiß-Kutsche samt zwo anderen dito. Ein Haus-Schlitten samt Geschell mit einem schönen Bild und Zugehörde. 2. Waaren-Tisch und eine Geld- Cassa; alles in billigem Preis; weshalben sich anzumelden bey Mstr. Jacob Pullich Schumacher am Spalenberg.,,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,1347,1635,697/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t2,N,1,25505,1758-01-05,3,3,3,FALSE,FALSE,,,"2. Ein schwar; tüchen Mannenkleid; ein dito Mantel samt 2. seiden camelottenen dito, in billigem Preis; im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,2044,1635,230/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t3,N,1,25505,1758-01-05,3,4,3,FALSE,FALSE,,,3. Bey Herrn Meister Sulger an der Steinen ist gutes schmackhaftes Heu und Emd in billigem Preis beym Centner zu haben.,,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,2274,1635,226/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t4,N,1,25505,1758-01-05,3,5,3,FALSE,FALSE,,,"4. Bey Hrn. Burkhardt zum Riesen sind extra schöne frische grosse jtaljänische Feigen, undf Meextrauben, wie auch schöne durre Morcheln, in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,2500,1635,298/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t5,N,1,25505,1758-01-05,3,6,3,FALSE,FALSE,,,5. Ein Grabstein im Creutzgang bey der Münsterkirch in billigem Preis; im Berichthaus zu erfragen.,,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,2798,1635,231/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t6,N,1,25505,1758-01-05,3,7,3,FALSE,FALSE,,,"6. Bey Hrn. Christoff Burkhardt Edelstein- Schneider, so sein Logis verändert und jetzo bey seinem Schwäher, Mstr. Daniel Grill Küffer, nächst dem Fischmarkt wohnet, isti Sr. Majestät des Königs von Preussen ähnliches Portrait, als Brustbild, sehr schön in fein Wachs geprägt, das Stuck à 20. bz. mitf verguldten Rähmlein und Böhmisch Glas aber à 24. bz. eingefaßt zu haben. Die Proportionf davon ist oval ohne Rahme 5. und ein halben Zoll hoch.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,3029,1635,838/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t7,N,1,25505,1758-01-05,3,8,3,FALSE,FALSE,,,"7. Dem E. Publico wird von dem langen hagenbuchen Holz à 17. L. fran3. Valuta, das Klafter. Dito extra grosse Wellen 10. L. das Hundert, beides fürs Haus geliefert, offerirt; weshalb sich beym Kutscher in St. Johann-Klösterlein anzumelden.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,3867,1635,446/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t8,N,1,25505,1758-01-05,3,9,3,FALSE,FALSE,,,"8. In der blau Eselmühle sind zwey feißte Schweine, auch gutes ferndriges Heu beym Centner, in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/315,4313,1635,104/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/25508_0000/1971,1164,1615,178/full/0/default.jpg","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t10,N,1,25505,1758-01-05,3,10,3,FALSE,FALSE,,,"9. Eine gute Heu-Waag in sehr biligem Preis, bey Mstr. Simon Baulers sel. Frau Wittib im Luftgäßlein.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/1966,1327,1626,245/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t11,N,1,25505,1758-01-05,3,11,3,FALSE,FALSE,,,"10. Im Berichthaus ist ein Paar soviel als neue linde Stiefel für eine mittelmäßige Person. Item, zwey extra schöne Cannes, einer mit guldenem und der andere mit tombackenem Knopf. Ferner, schwarze Vestes du Velour sicilè veritable de Genes in billigem Preis zu ; haben.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/1966,1551,1623,551/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t12,N,1,25505,1758-01-05,3,12,3,FALSE,FALSE,,,"11. Ein gan; perfect guter Hausschlitten samt Zugehörd. 4. Säck alten Habern. Zwey dicke grosse Zug- oder Trotten-Seiler. Zween grosse Spiegel mit schwarzen Rahmen, das Stuck à fl. 16. zu haben.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/1971,2081,1642,403/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t13,N,1,25505,1758-01-05,3,13,3,FALSE,FALSE,,,12. Bey Herrn Joh. Rudolf Im Hof Buchhändler in Basel ist zu haben: Hrn. Sacks Königl. Preußischen Hofpredigers und Consistorial-Raths in Berlin gehaltene Dankpredigt wegen dem erfochtenen Sieg bey Roßbach in Sachsen. Das Eremplar à 8. Rappen.,,"https://iiif.avisblatt.freizo.org/image/25508_0000/1966,2469,1635,471/full/0/default.jpg","","","","","","","","","",saleoffer
e5d0afa7-c325-55f5-a0d1-f2d9fd38564a/t14,N,1,25505,1758-01-05,3,14,3,FALSE,FALSE,,,"13. In Mnghrn. Kellern ist rother Wein von Ao. 1753. à 6. N. Thaler gegen baarer Bezahlung, und Muster davon sind bey Herrn Kern dem Herrnkiefer zu haben.",,"https://iiif.avisblatt.freizo.org/image/25508_0000/1961,2922,1637,338/full/0/default.jpg","","","","","","","","","",saleoffer
