id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
42b06b97-fcde-5233-8281-ea11844fded7/t0,N,1,23202,1738-01-07,1,1,unpaginiert,FALSE,FALSE,,,,,de,,"WOlt dann nur dieses Blat alleine stille schweigen? Da alles nun mit Gluck- und Segens-Ruff erthönt: Ach Nein! sein Wünsche soll biß in den Himmel steigen, Von wannen alles kommt, was unsern Wunsch bekrönt. Der Höchste lasse dann sein Gnade ferner walten Ob dieser Stadt und LAnd und einem jeden Hauß! Dann wann sein Macht und Halt, so sind wir wohl behalten, Solt es gleich noch so trüb und sauer sehen auß: Was kan, wa soll es doch, was darff es weiter sagen? Genug ists wann die Gnad des Höchsten ob uns schwebt, Der durch diß Neue JAhr, woll auf den Händen tragen Den, der ohn Unterlaß nach seinem Willen lebt.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/783,2345,2645,1379/full/0/default.jpg","","","","","","","","","",
42b06b97-fcde-5233-8281-ea11844fded7/t1,N,1,23202,1738-01-07,1,2,unpaginiert,TRUE,FALSE,,,,,de,,Es wird zum Verkauff angetragen:,,"https://iiif.avisblatt.freizo.org/image/23203_0000/146,3790,2029,193/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t2,N,1,23202,1738-01-07,1,3,unpaginiert,FALSE,FALSE,,,,,de,,"1. Ein Stock Embd ab beltthalb Tauen Matten, vom letstern Jahrgang.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,3983,2039,160/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t3,N,1,23202,1738-01-07,1,4,unpaginiert,FALSE,FALSE,,,,,de,,"2. Ein olto ab vier Tauen Matten, beyde vor der Mindern Stadt gewachsen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,4143,2039,157/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t4,N,1,23202,1738-01-07,1,5,unpaginiert,FALSE,FALSE,,,,,de,,"3. Zwölff, meitens in Eisen gebundene noch neue Weingrüne Stücklein Faß, davon das Gröste 27. und das Kleinste 6. Saum haltet; und ist sich darum bey Mr. Johanges von Mechel dem Küffer am Blumenverg zu melden.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,4300,2039,299/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t5,N,1,23202,1738-01-07,1,6,unpaginiert,FALSE,FALSE,,,,,de,,"4. Ein nicht gar grosses und, nicht viel getragenes schwartzes Tüchenes Mannen-Traur-Kleid, Rock, Kamisohl und Hosen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,4599,2039,221/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t6,N,1,23202,1738-01-07,1,7,unpaginiert,FALSE,FALSE,,,,,de,,"5. Ein brauner Camelottener-Mantel. Wo diese 2. Stuck zu haben, ist im Bericht-Hauß ohne Entgeld zu vernemmen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,4820,2030,153/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t7,N,1,23202,1738-01-07,1,8,unpaginiert,FALSE,FALSE,,,,,de,,"6. Bey Herrn Rudolff Erlacher zum hintern Hauenstein sind gute Beth-Federen, das Pf. um 7. Bz. zu haben.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,4961,2031,177/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t8,N,1,23202,1738-01-07,1,9,unpaginiert,FALSE,FALSE,,,,,de,,7. Im Bericht-Hauß sind von denen Eydanoßischen Staats. Wand- und Waapen-Calenderen das Stuck um. 10 ß. zu haben.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/134,5121,2016,239/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t9,N,1,23202,1738-01-07,1,10,unpaginiert,FALSE,FALSE,,,,,de,,"3. Wer gut s 4. Schühiges Buen- und Hagen-Buchenes Brenn. Holtz verlangt, kan sich bey Meister Bernhard Muntzinger dem Rhein Zosler anmelden.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,5346,2057,231/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t10,N,1,23202,1738-01-07,1,11,unpaginiert,FALSE,FALSE,,,,,de,,9. Eusebii Kirchen-Historie.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,5577,2050,82/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t11,N,1,23202,1738-01-07,1,12,unpaginiert,FALSE,FALSE,,,,,de,,10. Stettlers Schweitzer-Chronick.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,5659,2048,79/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t12,N,1,23202,1738-01-07,1,13,unpaginiert,FALSE,FALSE,,,,,de,,"11. Eine alte Pergamentene Obligation von fl. 700. Capital, und eben so viel oder mehr außstehenden Zinsen, auf ein: henachbarte Herischafft, wird einem Liebhadern um das cartal offerirt.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,5717,2040,316/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t13,N,1,23202,1738-01-07,1,14,unpaginiert,FALSE,FALSE,,,,,de,,12. Bey Herm Jacob Brenner auf der Eysengasse ist grün Thee à 27. Bz. und Thee Boey à 24. Bz. das Pfund zu haben.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6016,2036,185/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t14,N,1,23202,1738-01-07,1,15,unpaginiert,FALSE,FALSE,,,,,de,,13. Die Behausung zum Mausbaum.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6184,2032,81/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t15,N,1,23202,1738-01-07,1,16,unpaginiert,FALSE,FALSE,,,,,de,,"14. Ein Reb-Acker und Mättlein, darauf ein Häußlein samt Bockten, auf dem Göllerd.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6250,2033,164/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t16,N,1,23202,1738-01-07,1,17,unpaginiert,FALSE,FALSE,,,,,de,,"15. Guter neuer weisser Wein, beym Saum oder Ohmen in raisonablem Preiß.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6403,2030,150/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t17,N,1,23202,1738-01-07,1,18,unpaginiert,FALSE,FALSE,,,,,de,,"16. Eine Behausung in St. Jehaan-Porstadt, mit 3. Stu ben, 3. Kammeren; 3. Oestrigen, einem braven Keller, und einem Höfflin, zusambt dem Recht Wein auszuschencken, um 1500. Pfund; und ist sich darum bey Herrn Hauß Jacob Werdenberg; neben der Schul bey St. Peters Kirch, zu melden.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6540,2027,480/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t18,N,1,23202,1738-01-07,1,19,unpaginiert,FALSE,FALSE,,,,,de,,"17. Bey Herrn Lucas Just ist wiederum zu haben: von dem schon bekandten extra guten ferndrigen Burgunder-Wein, hie Bouteille à 15. ß. wann man aber etwas mit einander nimbt , um 14. ß.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,6994,2015,318/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t19,N,1,23202,1738-01-07,1,20,unpaginiert,FALSE,FALSE,,,,,de,,"18. Eine gantze Guarniture aus einer grossen Stube, von Vertäfel, eychenen Thüren, Banck-Tröglein, und anderm; Es stehet alles noch an seinem Ort, und kan daselbst in Angenschein genommen und um billichen, Preiß erhandeli werden.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/105,7286,2012,399/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t20,N,1,23202,1738-01-07,1,21,unpaginiert,FALSE,FALSE,,,,,de,,"17. Ein Wasser-Stein, um billichen. Preiß.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/101,7685,2020,116/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t21,N,1,23202,1738-01-07,1,22,unpaginiert,FALSE,FALSE,,,,,de,,"20. Ein Mannensir in der Münsters-Kirch , entweder zu verknuffen; o gegen einem andern bey St. Leonhard zu vertauschen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2210,3771,2021,256/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t22,N,1,23202,1738-01-07,1,23,unpaginiert,FALSE,FALSE,,,,,de,,21. Bey Mr. Emanuel Rodler dem Wollweber an der Gerber- Gasse findet man saubere Podasche.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2203,4023,2021,156/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t23,N,1,23202,1738-01-07,1,24,unpaginiert,FALSE,FALSE,,,,,de,,"22. Zwey Zoll vicke tannerne Flöcklin, und anberthalben Zoll dicke dito Diellen, so auf St. Martins Kirch-Hoff zu sehen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2203,4179,2021,218/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t24,N,1,23202,1738-01-07,1,25,unpaginiert,FALSE,FALSE,,,,,de,,"23. Extra feiner Vin de Champagne Mousseun, von der besten Qualität, die Bouteille a 50 lols; wo solcher zu haben , ist im Bericht-Hauß ohne Entgelt zu vernemmen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2200,4401,2021,219/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t25,N,1,23202,1738-01-07,1,26,unpaginiert,FALSE,FALSE,,,,,de,,"24. Das Wirths-Hauß zum weissen Rößlein samt einem Krauth-Garten und all übriger Zugehörd und Gerechtsame in dem Dorff Mönchenstein; Wo sich deßhalben anzumelden, ist im Bericht-Hauß zu vernehmen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,4620,2027,300/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t26,N,1,23202,1738-01-07,1,27,unpaginiert,FALSE,FALSE,,,,,de,,25. Ein gantz neuer langer Tannerner Tisch zu 12. Persohnen.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,4920,2029,82/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t27,N,1,23202,1738-01-07,1,28,unpaginiert,FALSE,FALSE,,,,,de,,"26. Ein noch nicht viel getragener lüchener Rodincorte, ist im Bericht-Hauß zu sehen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,5002,2031,181/full/0/default.jpg","","","","","","","","","",saleoffer
42b06b97-fcde-5233-8281-ea11844fded7/t28,N,1,23202,1738-01-07,1,29,unpaginiert,TRUE,FALSE,,,,,de,,Hingegen wird zu kauffen begehrt:,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,5183,2031,173/full/0/default.jpg","","","","","","","","","",saledemand
42b06b97-fcde-5233-8281-ea11844fded7/t29,N,1,23202,1738-01-07,1,30,unpaginiert,FALSE,FALSE,,,,,de,,1. Die Amsterdamer Edition Titi Livii-Joh. Cleriei.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,5356,2031,89/full/0/default.jpg","","","","","","","","","",saledemand
42b06b97-fcde-5233-8281-ea11844fded7/t30,N,1,23202,1738-01-07,1,31,unpaginiert,FALSE,FALSE,,,,,de,,"2. Ein Nußbäumerner eingelegter, so genandter, Commode, darff eben nicht neu auch nicht beschlagen seyn.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,5445,2031,141/full/0/default.jpg","","","","","","","","","",saledemand
42b06b97-fcde-5233-8281-ea11844fded7/t31,N,1,23202,1738-01-07,1,32,unpaginiert,FALSE,FALSE,,,,,de,,"3. cute und brauchbare Geschier für 4. Kutschen-Pferdte; Wer dergleichen zu verkauffen hat, kan es nebst dem Preiß bey Herrn Johann Jacob Burckhatdt auf dem Adelberg anzeigen.",,"https://iiif.avisblatt.freizo.org/image/23203_0000/2207,5586,2028,308/full/0/default.jpg","","","","","","","","","",saledemand
42b06b97-fcde-5233-8281-ea11844fded7/t32,N,1,23202,1738-01-07,1,33,unpaginiert,FALSE,FALSE,,,,,de,,4. Ein Ruh- oder kehren-Sessel so man auff- und ab-lassen kan.,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2193,5894,2021,164/full/0/default.jpg","","","","","","","","","",saledemand
42b06b97-fcde-5233-8281-ea11844fded7/t33,N,1,23202,1738-01-07,1,34,unpaginiert,TRUE,FALSE,,,,,de,,Es wird zum Außleyhen anerbotten:,,"https://iiif.avisblatt.freizo.org/image/23203_0000/2193,6058,2021,129/full/0/default.jpg","","","","","","","","","",lendoffer
