id,rev,issue,book,date,pageno,readingorder,inscribed,isheader,noadvert,adcontent,adtype,finance,keyword,lang,rnotes,text,expert_text,fragment1,fragment2,fragment3,fragment4,fragment5,fragment6,fragment7,fragment8,fragment9,fragment10,header_tag
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t0,N,1,17772,1766-01-02,5,1,1,TRUE,FALSE,,,,,de,,Es wird zum Verkauf angetragen:,,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,1244,1539,150/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t1,N,1,17772,1766-01-02,5,2,1,FALSE,FALSE,,,,,de,,1. Bey Hrn. Meister David in klein Basel ist extra guter weisser Wein von An. 1753. die Maaß à 32 Rabben zu haben.,,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,1394,1539,252/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t2,N,1,17772,1766-01-02,5,3,1,FALSE,FALSE,,,,,de,,"2. Ein gan; neues authentisches 24- saümiges Stucklein Faß in sehr billigem Preis aus Mangel Platzes zu haben, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,1646,1539,310/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t3,N,1,17772,1766-01-02,5,4,1,FALSE,FALSE,,,,,de,,"3. Eine Parthey eiserne Reif und 2 Stücklein Fag, eines à 15, das andere à 12 Saum, in billigem Preis, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,1956,1539,242/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t4,N,1,17772,1766-01-02,5,5,1,FALSE,FALSE,,,,,de,,"4. Ein noch to viel als neuer grüner langer Camelotener Pelz Rock; ein Paar Pelz-Strümpf, ein schöner Mannenstoß von Zobel-Marder; eine mit Silber gestickte roth sammete Schabracken, eine dito grune mit silbern Borden; ein noch brafer Reit-Sattel, alles in billigem Preie, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,2198,1539,625/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t5,N,1,17772,1766-01-02,5,6,1,FALSE,FALSE,,,,,de,,"5. Eine Berline aoupêe zu ; und 4 Plätzen, so gut als neu mit grünem Plüsch garnirt, und 3 Clagen, bey Hrn. Bien; dem Sattler in Sieren; in billigem Preis zu haben.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,2823,1539,309/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t6,N,1,17772,1766-01-02,5,7,1,FALSE,FALSE,,,,,de,,"6. Ein Weiber Stößlein von Marder in billigem Preis, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,3132,1539,248/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t7,N,1,17772,1766-01-02,5,8,1,FALSE,FALSE,,,,,de,,7. Bey Hrn. Spittalpfleger Hoch in Liechtstall ist eine Parthey von 100 Maaß gutes schwarzes Kirßwasser von 1757. Maaßweis à 18 Btz. samethaft à 18 Btz zu haben.,,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,3380,1539,315/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t8,N,1,17772,1766-01-02,5,9,1,FALSE,FALSE,,,,,de,,"8. Es hat jemand Eau de Valse kommen lassen, davon noch ; ganze Flaschen übrig, welche einem Liebhaber in kostendem Preis überlassen werden, im Berichthaus ohne Entgeldt zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/568,3695,1539,402/full/0/default.jpg","","","","","","","","","",saleoffer
91d99a7a-0ed3-55d5-b5f4-a80607ed64fd/t9,N,1,17772,1766-01-02,5,10,1,FALSE,FALSE,,,,,de,,"9. Ein ganz neues wohlgemachtes mit i4 Schubladen versehenes Medaillen-Kästlein, in der Grösse, auf einen Tisch oder Commoden zu stellen, im Berichthaus zu erfragen.",,"https://iiif.avisblatt.freizo.org/image/17777_0000/563,4097,1544,181/full/0/default.jpg","https://iiif.avisblatt.freizo.org/image/17777_0000/2143,1234,1539,180/full/0/default.jpg","","","","","","","","",saleoffer
